user_id,citing
4001,10.5334/cstp.181
4002,10.1007/s13278-021-00752-0
4003,10.1007/s13278-021-00763-x
4004,10.1007/s13278-021-00743-1
4005,10.1007/s13278-021-00770-y
4006,10.1007/s13278-021-00774-8
4007,10.1007/978-3-319-06391-1_2
4008,10.1209/0295-5075/103/48001
4009,10.1209/0295-5075/106/30001
4010,10.1209/0295-5075/106/38001
4011,10.1209/0295-5075/107/28002
4012,10.1261/rna.074187.119
4013,10.1111/rssc.12473
4014,10.1007/978-3-319-06608-0_28
4015,10.1007/978-3-319-06608-0_33
4016,10.1007/978-3-319-06608-0_36
4017,10.1209/0295-5075/108/68001
4018,10.1186/s13040-015-0072-2
4019,10.1186/s13040-016-0096-2
4020,10.1209/0295-5075/110/38002
4021,10.1007/978-3-319-06793-3_3
4022,10.1142/s0129183121500820
4023,10.1007/s11269-021-02773-y
4024,10.1007/s11269-021-02793-8
4025,10.1007/s11276-020-02469-y
4026,10.1016/j.gpb.2021.02.005
4027,10.1080/13645579.2021.1876616
4028,10.1209/0295-5075/116/18005
4029,10.1209/0295-5075/116/28003
4030,10.1209/0295-5075/118/68005
4031,10.1016/j.cageo.2021.104779
4032,10.3348/kjr.2019.0104
4033,10.1209/0295-5075/126/38003
4034,10.3390/microorganisms9030549
4035,10.1007/978-3-319-77237-0_7
4036,10.1007/978-3-030-57799-5_22
4037,10.1007/978-3-319-77332-2_11
4038,10.1007/s12650-016-0375-5
4039,10.1007/978-3-030-57855-8_12
4040,10.1007/s12650-019-00587-0
4041,10.1007/978-3-030-57884-8_66
4042,10.1007/978-3-319-77407-7_41
4043,10.1007/978-3-319-77538-8_12
4044,10.1007/978-3-319-77604-0_6
4045,10.1007/s12652-020-02608-5
4046,10.1007/s12652-018-1108-5
4047,10.1007/s12652-018-1159-7
4048,10.1007/s12652-019-01273-7
4049,10.1007/s12652-019-01286-2
4050,10.1007/s12652-019-01363-6
4051,10.1016/j.infsof.2021.106606
4052,10.4018/ijamc.2018100103
4053,10.1007/s10726-016-9505-7
4054,10.1007/s11682-016-9559-9
4055,10.1007/s11682-016-9626-2
4056,10.1145/3341105.3373874
4057,10.1145/3341105.3374077
4058,10.1145/3341161.3342877
4059,10.1145/3341161.3342878
4060,10.1145/3341161.3342881
4061,10.1145/3341161.3342915
4062,10.1145/3341161.3342920
4063,10.1145/3341161.3342941
4064,10.1145/3341161.3343526
4065,10.1145/3341161.3345309
4066,10.1145/3341161.3345331
4067,10.3390/e21121145
4068,10.3390/e21121152
4069,10.3390/e21121237
4070,10.1007/978-3-030-38965-9_16
4071,10.1007/978-3-030-38965-9_2
4072,10.1007/978-3-030-38965-9_3
4073,10.3390/e22020197
4074,10.1007/s10100-017-0480-0
4075,10.1007/978-3-319-78196-9_7
4076,10.1007/978-3-319-78256-0_6
4077,10.1007/s10734-013-9695-8
4078,10.1007/s10734-017-0154-9
4079,10.1080/1350178x.2020.1868774
4080,10.1111/ejn.15161
4081,10.1080/01292986.2018.1458326
4082,10.1017/nws.2019.29
4083,10.1017/nws.2019.59
4084,10.1103/physreve.103.052306
4085,10.1103/physreve.104.024301
4086,10.1186/s13059-017-1382-0
4087,10.1007/s11692-019-09475-9
4088,10.1016/j.socscimed.2021.114215
4089,10.1209/0295-5075/97/18007
4090,10.1007/978-981-15-3219-1_1
4091,10.1186/s13059-018-1603-1
4092,10.1186/s13059-019-1643-1
4093,10.1186/s13059-019-1663-x
4094,10.1101/2020.06.12.141945
4095,10.1007/978-981-15-3380-8_50
4096,10.1209/0295-5075/99/38006
4097,10.1101/241091
4098,10.1007/978-3-319-07350-7_65
4099,10.1016/j.jasrep.2021.102916
4100,10.1007/978-3-030-65965-3_12
4101,10.1007/978-3-319-07632-4_19
4102,10.1177/2053951720938405
4103,10.1093/cercor/bhab010
4104,10.1093/cercor/bhab052
4105,10.1093/cercor/bhab130
4106,10.1007/978-3-319-07731-4_62
4107,10.1093/cercor/bhab237
4108,10.1108/jbim-11-2017-0266
4109,10.1287/mnsc.2020.3885
4110,10.1007/978-3-319-07959-2_18
4111,10.1088/1757-899x/537/4/042003
4112,10.1145/3164541.3164599
4113,10.1007/s10115-012-0555-0
4114,10.1007/s10115-013-0644-8
4115,10.1007/s10115-014-0774-7
4116,10.1007/s10115-015-0904-x
4117,10.1007/s10115-016-0947-7
4118,10.1186/s13068-015-0348-2
4119,10.1007/s10115-017-1064-y
4120,10.1007/s10115-017-1105-6
4121,10.1007/s10115-018-1187-9
4122,10.1007/s10115-018-1209-7
4123,10.1007/978-981-33-6378-6_29
4124,10.1002/jrsm.1430
4125,10.1007/s10115-019-01329-2
4126,10.1007/s10115-019-01362-1
4127,10.3389/fncom.2019.00098
4128,10.1038/s41467-020-16619-5
4129,10.1038/s41467-020-16732-5
