user_id,citing
8001,10.1109/noms47738.2020.9110439
8002,10.1109/access.2020.3000948
8003,10.1109/icict48043.2020.9112563
8004,10.1093/nar/gkac901
8005,10.1109/icmew46912.2020.9106056
8006,10.1016/b978-0-323-91888-6.00042-9
8007,10.48005/2237-3713rta2022v11n1p2133
8008,10.1016/b978-0-12-823941-4.00017-2
8009,10.1109/jstsp.2020.3001516
8010,10.3390/cancers14102542
8011,10.1215/00182702-10213653
8012,10.1109/comsnets51098.2021.9352856
8013,10.1109/access.2021.3060016
8014,10.1109/tcyb.2021.3051606
8015,10.1177/10245294221097066
8016,10.1016/j.heliyon.2022.e09510
8017,10.1107/s2059798320001679
8018,10.3390/ijerph19106256
8019,10.1145/3366030.3366051
8020,10.1109/pimrc.2018.8580676
8021,10.1007/978-3-030-61255-9_19
8022,10.3390/app122211851
8023,10.1007/s10668-022-02430-3
8024,10.1007/978-3-030-61527-7_4
8025,10.1016/j.ijforecast.2022.09.003
8026,10.1109/icicyta53712.2021.9689089
8027,10.1145/3415194
8028,10.1007/978-3-030-61841-4_11
8029,10.1016/j.neucom.2022.10.049
8030,10.1109/tetci.2021.3110086
8031,10.4000/sds.7260
8032,10.1007/978-981-15-2109-6_7
8033,10.1080/01969722.2022.2073701
8034,10.1145/3487553.3524659
8035,10.3354/meps13970
8036,10.1093/brain/awab446
8037,10.1162/netn_a_00144
8038,10.1109/tvcg.2018.2864503
8039,10.1109/icc.2018.8422244
8040,10.1109/emr.2020.3017648
8041,10.3917/res.195.0131
8042,10.1109/tcss.2018.2857479
8043,10.1007/978-3-031-14627-5_41
8044,10.1016/j.poetic.2022.101732
8045,10.1109/icacce.2018.8441664
8046,10.3917/gen.100.0020
8047,10.1093/nar/gkac219
8048,10.1215/00182702-3687259
8049,10.1109/icoac.2017.8441193
8050,10.1109/icsidp47821.2019.9173189
8051,10.1007/s00415-022-11039-5
8052,10.1093/comnet/cnac048
8053,10.1109/access.2018.2866981
8054,10.1080/09640568.2021.1892607
8055,10.1109/access.2020.3018941
8056,10.1101/2022.02.25.481990
8057,10.1109/fuzz48607.2020.9177794
8058,10.3390/bdcc6020052
8059,10.3390/en14154573
8060,10.1093/ccc/tcaa014
8061,10.1093/ccc/tcaa015
8062,10.1101/2022.08.22.504699
8063,10.1109/bigdataservice49289.2020.00017
8064,10.3390/ijgi11040217
8065,10.3390/info11040199
8066,10.1017/s0954579421001668
8067,10.1007/978-3-030-91836-1_16
8068,10.1101/2022.02.28.482417
8069,10.1080/0194262x.2022.2059607
8070,10.1007/s00530-020-00702-4
8071,10.1109/embc44109.2020.9175622
8072,10.3389/fpsyg.2022.745306
8073,10.1145/3548785.3548807
8074,10.1140/epjs/s11734-021-00167-0
8075,10.1016/j.trc.2022.103647
8076,10.1145/3485447.3512016
8077,10.1101/2022.02.28.482303
8078,10.1073/pnas.2018866118
8079,10.1242/dmm.049591
8080,10.1109/acssc.2017.8335494
8081,10.1371/journal.pone.0273192
8082,10.1002/ehf2.13375
8083,10.1145/3503181.3503182
8084,10.1007/s11761-022-00333-9
8085,10.3390/e24101373
8086,10.1109/access.2021.3070490
8087,10.7554/elife.79830
8088,10.1016/j.jmgm.2022.108264
8089,10.1109/tcss.2021.3063167
8090,10.1080/08865655.2022.2066012
8091,10.1016/j.knosys.2022.109180
8092,10.1093/bioinformatics/btac674
8093,10.1109/besc51023.2020.9348299
8094,10.3897/bdj.10.e86089
8095,10.1007/s00401-020-02200-3
8096,10.1109/tc.2021.3071507
8097,10.1115/1.4055624
8098,10.1109/jsyst.2021.3065378
8099,10.1007/s41109-022-00477-9
8100,10.1101/2022.05.19.492719
8101,10.1101/2022.05.18.492432
8102,10.1007/978-3-030-99203-3_8
8103,10.1016/j.cherd.2022.02.027
8104,10.1145/3485447.3512194
8105,10.1145/3485447.3511941
8106,10.1016/j.resourpol.2022.103065
8107,10.1016/j.neuroimage.2022.119198
8108,10.3390/buildings12070945
8109,10.3389/fgene.2022.867880
8110,10.1080/01972243.2022.2027588
8111,10.1145/3487553.3524240
8112,10.1109/nana.2018.8648772
8113,10.1109/tnsre.2019.2901888
8114,10.1142/s021797922250120x
8115,10.1145/3485447.3512124
8116,10.1101/gr.265595.120
8117,10.1101/gr.267906.120
8118,10.1002/cpe.6987
8119,10.1101/2022.02.25.22271517
8120,10.1109/cac.2018.8623195
8121,10.1016/j.compenvurbsys.2022.101887
8122,10.3389/ffunb.2022.805127
8123,10.1109/bibm.2018.8621125
8124,10.1088/1742-6596/1727/1/012016
8125,10.1109/ssci.2018.8628793
8126,10.1109/wcnc51071.2022.9771546
8127,10.1145/3485447.3512271
8128,10.1016/j.paerosci.2022.100823
8129,10.1007/s11042-022-12726-1
8130,10.1016/j.iref.2022.06.020
8131,10.2196/35422
8132,10.1109/idap.2018.8620850
8133,10.1109/tvlsi.2019.2897650
8134,10.1111/1745-5871.12444
8135,10.1109/access.2019.2899582
8136,10.3390/e23121674
8137,10.31887/dcns.2013.15.3/osporns
8138,10.1145/3498851.3498934
8139,10.1186/s12859-021-04505-w
8140,10.1016/j.celrep.2021.110103
8141,10.1177/2042753020954971
8142,10.1109/tsmc.2019.2899366
8143,10.1109/icpeca51329.2021.9362636
8144,10.1101/2020.10.01.322255
8145,10.1371/journal.pone.0264623
8146,10.4018/978-1-7998-9644-9.ch011
8147,10.1101/2022.05.09.491104
8148,10.1016/j.erss.2022.102687
8149,10.1016/j.physa.2022.128336
8150,10.1017/dsd.2020.17
8151,10.1007/978-3-030-66840-2_3
8152,10.1017/dsd.2020.94
8153,10.1162/qss_a_00184
8154,10.1109/ojsp.2021.3063926
8155,10.1101/2022.05.10.491331
8156,10.1016/j.giq.2021.101599
8157,10.1101/2022.05.12.491707
8158,10.1109/sp40001.2021.00017
8159,10.1016/j.procs.2022.10.212
8160,10.1007/978-3-030-43722-0_21
8161,10.7554/elife.70283
8162,10.21307/joss-2019-026
8163,10.1073/pnas.2010075118
8164,10.1016/j.tra.2021.01.016
8165,10.1016/j.nbd.2021.105401
8166,10.1109/tcss.2021.3094775
8167,10.1109/access.2021.3108427
8168,10.1101/2022.05.19.492525
8169,10.1007/s13278-021-00854-9
8170,10.1007/978-3-031-22064-7_12
8171,10.1002/hbm.25161
8172,10.1002/hbm.23084
8173,10.1002/hbm.25251
8174,10.1007/978-3-030-36987-3_15
8175,10.1038/s43856-022-00197-2
8176,10.1145/3507971.3507979
8177,10.1017/9781107294264.008
8178,10.1371/journal.pcbi.1008018
8179,10.1109/hora55278.2022.9799859
8180,10.3758/s13428-022-01975-5
8181,10.1093/bib/bbac017
8182,10.1101/2022.10.13.512059
8183,10.1109/bibm52615.2021.9669148
8184,10.1109/ickg52313.2021.00060
8185,10.4000/soe.7523
8186,10.1038/s41597-022-01349-8
8187,10.1016/j.isci.2021.103610
8188,10.1049/iet-ipr.2019.0178
8189,10.1177/00938548221131952
8190,10.1111/tesg.12413
8191,10.1016/j.techfore.2022.121877
8192,10.1007/978-3-030-75556-0_4
8193,10.1108/idd-10-2021-0115
8194,10.21676/23897848.3759
8195,10.1002/ejsp.2716
8196,10.1038/s41576-020-0223-2
8197,10.2196/preprints.35422
8198,10.1016/j.mlwa.2021.100084
8199,10.1186/s13059-022-02726-7
8200,10.3390/aerospace9100613
8201,10.3389/fams.2022.947053
8202,10.1016/j.cose.2022.102680
8203,10.1007/978-3-031-09850-5_16
8204,10.1007/s00787-022-01986-9
8205,10.1007/s00018-022-04569-8
8206,10.1007/978-3-031-08242-9_2
8207,10.1016/j.physa.2022.127722
8208,10.1016/j.eswa.2022.117822
8209,10.3390/dna2020009
8210,10.1016/j.japwor.2022.101132
8211,10.1002/cyto.a.24158
8212,10.1016/j.trc.2022.103719
8213,10.1101/2022.03.04.483008
8214,10.1093/pnasnexus/pgac239
8215,10.2478/popets-2022-0056
8216,10.1101/2022.06.22.497227
8217,10.3390/jpm12030412
8218,10.1007/s13278-022-00890-z
8219,10.1016/j.csbj.2022.05.049
8220,10.1016/j.jocs.2022.101634
8221,10.1101/2022.03.03.482914
8222,10.1101/2022.03.06.483045
8223,10.25205/1818-7900-2021-19-2-76-91
8224,10.3389/fnins.2022.1028925
8225,10.1007/978-3-030-87821-4_4
8226,10.2196/17853
8227,10.2196/preprints.17853
8228,10.1007/s12205-022-2400-7
8229,10.1101/2022.08.25.505277
8230,10.1016/j.fluid.2022.113648
8231,10.2196/preprints.24790
8232,10.1007/978-3-031-14903-0_3
