user_doi,doi
184,10.1109/sitis.2015.124
185,10.1109/sitis.2015.27
186,10.1109/sitis.2015.28
187,10.1109/sitis.2015.8
188,10.1109/icpads.2011.125
189,10.1007/978-3-030-30275-7_10
190,10.1073/pnas.1308621110
191,10.1016/j.pce.2011.07.083
192,10.1109/skg.2009.22
193,10.1109/skg.2016.009
194,10.1111/cts.12247
195,10.1111/cts.12267
196,10.1109/icpca.2011.6106538
197,10.1016/j.pbiomolbio.2013.09.004
198,10.1016/j.patcog.2016.09.013
199,10.1109/smap.2016.7753375
200,10.1155/2015/849140
201,10.1109/smartcity.2015.114
202,10.1109/smartcity.2015.70
203,10.1016/j.patcog.2020.107328
204,10.1029/2019jg005128
205,10.1109/smc.2013.789
206,10.1007/s40595-014-0025-6
207,10.1109/smc.2014.6974113
208,10.1109/smc.2015.42
209,10.1109/smc.2015.479
210,10.1109/smc.2017.8123071
211,10.1109/smcia.2008.5045958
212,10.3389/fnins.2018.00927
213,10.2514/6.2008-5814
214,10.1109/snpd.2013.55
215,10.1109/snpd.2016.7515870
216,10.1109/snpd.2017.8022716
217,10.1017/s0140525x09991567
218,10.1109/socialcom-passat.2012.59
219,10.1109/socialcom.2010.91
220,10.1109/socialcom.2010.96
221,10.1109/socialcom.2013.125
222,10.1109/socialcom.2013.25
223,10.1021/acs.jcim.7b00638
224,10.1109/socialinformatics.2012.109
225,10.1109/society.2013.10
226,10.1111/mms.12222
227,10.1109/socinfo.2009.14
228,10.1109/icpst.2008.4745313
229,10.1073/pnas.1409770111
230,10.1109/soli.2008.4682917
231,10.1109/acc.2011.5991173
232,10.1109/soli.2008.4686392
233,10.1109/acc.2011.5991335
234,10.1109/soli.2011.5986606
235,10.1155/2016/1873504
236,10.1109/acc.2014.6858618
237,10.1073/pnas.1415122111
238,10.1109/acc.2014.6858882
239,10.1021/acs.jcim.7b00628
240,10.1021/acs.jcim.7b00653
241,10.1109/spawc.2017.8227687
242,10.1137/090758519
243,10.1073/pnas.1420315112
244,10.1038/nbt.3711
245,10.1073/pnas.1420687112
246,10.1049/iet-cvi.2018.5564
247,10.1155/2016/3217612
248,10.1109/spw.2014.22
249,10.1109/access.2016.2615863
250,10.1109/ssci.2015.114
251,10.1109/ssci.2016.7849864
252,10.1155/2016/3898762
253,10.3389/fnmol.2019.00030
254,10.1137/120875600
255,10.1109/access.2017.2714018
256,10.1109/icrms.2016.8050150
257,10.1137/120881683
258,10.1137/120882093
259,10.1137/12088313x
260,10.1109/ssiri.2009.15
261,10.1126/sciadv.1500291
262,10.1073/pnas.1509423112
263,10.1007/bf03181690
264,10.1109/icsai.2014.7009322
265,10.1007/978-94-6265-285-9_6
266,10.1109/ssp.2012.6319641
267,10.1137/130917387
268,10.1109/icsc.2017.80
269,10.1109/access.2017.2763630
270,10.1093/molbev/msn205
271,10.1137/130943455
272,10.1126/sciadv.1601895
273,10.1109/access.2017.2779810
274,10.1137/140967325
275,10.1109/access.2017.2783542
276,10.3390/computers10090115
277,10.1109/icse.2012.6227030
278,10.1007/978-981-10-0080-5_17
279,10.1007/978-981-10-0080-5_9
280,10.1109/icse.2015.73
281,10.1126/sciadv.1701218
282,10.1137/15m1009615
283,10.1109/surv.2012.060912.00108
284,10.1007/978-981-10-0356-1_4
285,10.1137/15m102914x
286,10.1007/bf03194511
287,10.1126/sciadv.aaq1360
288,10.1109/sws.2009.5271769
289,10.1016/j.physa.2004.11.012
290,10.1109/synasc.2006.9
291,10.1016/j.physa.2005.09.059
292,10.1109/access.2018.2840838
293,10.1109/access.2018.2841321
294,10.1016/j.physa.2006.02.048
295,10.1016/j.physa.2006.03.050
296,10.1109/access.2018.2842069
297,10.1016/j.physa.2007.03.030
298,10.1007/978-3-030-53187-4_44
299,10.1109/access.2018.2846604
300,10.1016/j.physa.2007.11.004
301,10.1016/j.physa.2008.01.085
302,10.1137/16m1070426
303,10.1109/syscon.2014.6819241
304,10.1093/molbev/msu340
305,10.1016/j.physa.2008.06.008
306,10.1016/j.physa.2008.07.008
307,10.1016/j.physa.2008.12.021
308,10.1016/j.physa.2009.03.044
309,10.1016/j.physa.2009.12.019
310,10.1016/j.physa.2010.01.049
311,10.1016/j.physa.2010.10.040
312,10.1016/j.physa.2010.11.027
313,10.1016/j.physa.2011.06.023
314,10.1137/16m1087175
315,10.1016/j.physa.2011.09.040
316,10.1016/j.physa.2011.10.011
317,10.1016/j.physa.2011.10.018
318,10.1126/sciadv.aau4212
319,10.1016/j.physa.2013.01.039
320,10.1016/j.physa.2013.03.014
321,10.1016/j.physa.2013.07.066
322,10.1126/sciadv.aau7459
323,10.1016/j.physa.2013.08.063
324,10.1016/j.phrs.2020.105034
325,10.1007/978-981-10-0767-5_43
326,10.1007/978-981-10-0767-5_60
327,10.1016/j.physa.2014.04.023
328,10.1016/j.physa.2014.08.025
329,10.1016/j.physa.2014.08.050
330,10.1016/j.physa.2014.09.005
331,10.1016/j.physa.2014.09.035
332,10.1016/j.physa.2014.10.009
333,10.1016/j.physa.2014.10.081
334,10.1093/molbev/msw196
335,10.1016/j.physa.2016.06.113
336,10.1016/j.physa.2016.08.029
337,10.1109/icsess.2010.5552359
338,10.1109/icsess.2011.5982301
339,10.1109/acsat.2015.28
340,10.1016/j.physa.2017.08.046
341,10.1109/icsess.2016.7883018
342,10.1109/icsess.2016.7883022
343,10.1016/j.physa.2017.08.116
344,10.1016/j.physa.2018.02.059
345,10.1016/j.physa.2005.06.032
346,10.1016/j.physa.2018.08.045
347,10.1016/j.physa.2018.08.169
348,10.1073/pnas.1608381113
349,10.1137/17m1111528
350,10.1016/j.physa.2006.11.036
351,10.1016/j.physa.2007.05.013
352,10.1109/taai.2016.7880167
353,10.1016/j.physa.2008.06.028
354,10.1016/j.physa.2008.08.031
355,10.1137/17m1124218
356,10.1016/j.physa.2009.01.023
357,10.1016/j.physa.2009.03.022
358,10.1137/17m1127132
359,10.1016/j.physa.2019.122058
360,10.1016/j.physa.2009.06.003
361,10.2514/6.2018-4234
362,10.1016/j.physa.2019.122259
363,10.1016/j.physa.2009.09.006
364,10.1137/17m1130046
365,10.1016/j.physa.2010.06.003
366,10.1016/j.physa.2011.02.004
367,10.1016/j.physa.2011.02.014
368,10.1016/j.physa.2011.10.028
369,10.1016/j.physa.2005.04.022
370,10.1007/s40815-016-0245-2
371,10.1137/17m1138972
372,10.1016/j.physa.2005.11.018
373,10.1016/j.physa.2012.12.024
374,10.1016/j.physa.2013.01.031
375,10.1016/j.physa.2020.125506
376,10.1016/j.physa.2013.06.038
377,10.1007/978-981-10-1536-6_91
378,10.1016/j.physa.2013.08.048
379,10.1137/17m1144143
380,10.1016/j.physa.2007.07.039
381,10.1016/j.physa.2007.10.061
382,10.1016/j.physa.2008.01.105
383,10.1016/j.physa.2008.12.025
384,10.1016/j.physa.2009.01.007
385,10.1016/j.physa.2009.09.018
386,10.1016/j.physa.2015.03.044
387,10.1073/pnas.1613184113
388,10.1016/j.physa.2010.05.046
389,10.1016/j.physa.2015.05.080
390,10.1016/j.physa.2010.06.038
391,10.1016/j.physa.2015.06.043
392,10.1108/s0731-90532019000040a004
393,10.1016/j.physa.2011.09.028
394,10.1109/acssc.2010.5757568
395,10.1016/j.physa.2012.05.055
396,10.1016/j.physa.2013.01.001
397,10.1016/j.physa.2013.01.015
398,10.1016/j.physa.2013.01.062
399,10.1016/j.physa.2013.05.039
400,10.1016/j.physa.2016.10.006
401,10.1016/j.physa.2013.08.028
402,10.1016/j.physa.2013.09.014
403,10.1016/j.physa.2016.11.015
404,10.1016/j.physa.2016.11.029
405,10.1016/j.physa.2014.03.059
406,10.1109/acssc.2012.6489274
407,10.1016/j.physa.2014.06.089
408,10.1016/j.physa.2014.08.051
409,10.1109/acssc.2013.6810435
410,10.1016/j.physa.2017.04.088
411,10.1109/icsm.2011.6080799
412,10.1016/j.physa.2017.05.026
413,10.1016/j.physa.2015.01.022
414,10.1016/j.physa.2015.05.039
415,10.1016/j.physa.2015.07.016
416,10.1016/j.physa.2015.08.048
417,10.1109/acssc.2014.7094823
418,10.1016/j.physa.2015.10.009
419,10.1016/j.physa.2017.11.006
420,10.1109/acssc.2015.7421399
421,10.1016/j.physa.2018.02.048
422,10.1016/j.physa.2018.02.072
423,10.1016/j.physa.2016.08.055
424,10.1016/j.physa.2018.02.190
425,10.1016/j.physa.2018.02.212
426,10.1016/j.physa.2016.11.066
427,10.1016/j.physa.2018.03.068
428,10.1137/18m1217152
429,10.1016/j.physa.2005.12.017
430,10.1016/j.physa.2017.04.098
431,10.1137/18m1226993
432,10.1016/j.physa.2006.07.023
433,10.1016/j.physa.2006.08.016
434,10.1016/j.physa.2017.09.090
435,10.1016/j.physa.2006.11.011
436,10.1016/j.physa.2018.08.078
437,10.1016/j.physa.2018.08.175
438,10.1016/j.physa.2018.09.022
439,10.1016/j.physa.2007.09.039
440,10.1016/j.physa.2018.09.186
441,10.1016/j.physa.2007.09.046
442,10.1016/j.physa.2018.09.191
443,10.1016/j.physa.2018.02.068
444,10.1016/j.physa.2008.01.005
445,10.1016/j.physa.2018.02.133
446,10.1016/j.physa.2018.02.174
447,10.1016/j.physa.2008.09.016
448,10.1016/j.physa.2018.05.022
449,10.1016/j.physa.2008.12.028
450,10.1016/j.physa.2019.03.079
451,10.1016/j.physa.2009.04.036
452,10.1016/j.physa.2009.08.032
453,10.1016/j.physa.2010.01.042
454,10.1016/j.physa.2018.09.175
455,10.1126/science.1184819
456,10.1016/j.physa.2019.121328
457,10.1109/tac.2010.2095315
458,10.1016/j.physa.2019.01.114
459,10.1038/ncomms10168
460,10.1016/j.physa.2010.10.026
461,10.1016/j.physa.2019.122050
462,10.1016/j.physa.2011.03.036
463,10.1016/j.physa.2011.04.015
464,10.1016/j.physa.2011.06.030
465,10.1016/j.physa.2019.04.199
466,10.1016/j.physa.2011.09.027
467,10.1016/j.physa.2019.121062
468,10.1016/j.physa.2011.12.019
469,10.1016/j.physa.2011.12.055
470,10.1016/j.physa.2019.122937
471,10.1016/j.physa.2019.121259
472,10.1016/j.physa.2012.03.021
473,10.1016/j.physa.2019.121338
474,10.1109/tac.2012.2183170
475,10.1016/j.physa.2012.06.062
476,10.1016/j.physa.2012.10.012
477,10.1016/j.physa.2012.11.032
478,10.1016/j.physa.2012.12.013
479,10.1016/j.physa.2013.01.035
480,10.1016/j.physa.2013.03.001
481,10.1016/j.physa.2019.122354
482,10.1007/978-981-10-2053-7_55
483,10.1016/j.physa.2020.124895
484,10.1016/j.physa.2019.122904
485,10.1016/j.physa.2013.10.036
486,10.1016/j.physa.2013.11.034
487,10.1016/j.physa.2020.125490
488,10.1016/j.physa.2014.03.027
489,10.1016/j.physa.2014.03.077
490,10.1016/j.physa.2014.07.004
491,10.1016/j.physa.2019.123893
492,10.1016/j.physa.2015.02.004
493,10.1016/j.physa.2015.03.006
494,10.1016/j.physa.2015.05.069
495,10.1016/j.physa.2015.05.101
496,10.1016/j.physa.2015.09.072
497,10.1002/acs.3074
498,10.1016/j.physa.2015.12.126
499,10.1016/j.physa.2016.03.002
500,10.1016/j.physa.2016.06.062
