user_doi,doi
3585,10.1038/s41598-020-68182-0
3586,10.1088/1748-9326/7/3/034007
3587,10.1371/journal.pcbi.1001131
3588,10.1007/s10690-017-9230-5
3589,10.1007/s10035-016-0681-6
3590,10.1371/journal.pcbi.1002391
3591,10.1007/978-3-319-74412-4_7
3592,10.1371/journal.pcbi.1002885
3593,10.1371/journal.pcbi.1002956
3594,10.1088/1748-9326/aabf23
3595,10.1371/journal.pcbi.1003123
3596,10.1371/journal.pcbi.1003171
3597,10.1371/journal.pcbi.1003491
3598,10.1371/journal.pcbi.1003557
3599,10.1007/s11065-010-9145-7
3600,10.1371/journal.pcbi.1003712
3601,10.1371/journal.pcbi.1003881
3602,10.1371/journal.pcbi.1004047
3603,10.3390/su13148035
3604,10.1007/s11067-010-9131-x
3605,10.1007/s11067-014-9230-1
3606,10.5194/npg-19-559-2012
3607,10.1007/978-3-319-03844-5_66
3608,10.1088/1751-8113/41/22/224001
3609,10.1088/1751-8113/41/22/224007
3610,10.1088/1751-8113/41/22/224008
3611,10.1088/1751-8113/41/23/235005
3612,10.1007/s11067-017-9354-1
3613,10.1007/s11067-018-9425-y
3614,10.1007/s11067-019-09466-5
3615,10.1007/s11067-019-09476-3
3616,10.5194/npg-21-763-2014
3617,10.5194/npg-22-433-2015
3618,10.1002/9781119008989.biblio
3619,10.1088/1751-8113/42/42/425001
3620,10.1007/s42979-020-00264-2
3621,10.1016/j.prevetmed.2021.105260
3622,10.1088/1751-8113/44/20/205102
3623,10.1088/1751-8113/44/3/035101
3624,10.1142/s0218843019500114
3625,10.1007/s11069-017-3112-z
3626,10.1088/1751-8113/46/10/103001
3627,10.1038/s41598-020-64548-6
3628,10.1088/1751-8113/47/16/165101
3629,10.1007/978-3-319-05164-2_4
3630,10.1007/978-3-319-05290-8_18
3631,10.1371/journal.pcbi.1004372
3632,10.1371/journal.pcbi.1004565
3633,10.1371/journal.pcbi.1004608
3634,10.1371/journal.pcbi.1004832
3635,10.3390/en13184786
3636,10.1371/journal.pcbi.1005160
3637,10.1126/sciadv.abc5464
3638,10.1007/978-3-319-75417-8_22
3639,10.1371/journal.pcbi.1005666
3640,10.1007/978-3-319-75429-1_7
3641,10.1126/sciadv.abh1303
3642,10.1080/10618600.2020.1824870
3643,10.1162/jocn_a_01590
3644,10.1007/s10044-018-0707-2
3645,10.1371/journal.pcbi.1006497
3646,10.1145/1921632.1921638
3647,10.1371/journal.pgen.1000479
3648,10.1016/j.ipm.2021.102660
3649,10.1162/netn_a_00121
3650,10.1162/netn_a_00122
3651,10.1002/meet.14504701449
3652,10.1080/0740817x.2015.1078523
3653,10.1371/journal.pgen.1003466
3654,10.1515/opli-2021-0012
3655,10.1007/s10707-017-0311-4
3656,10.1007/s10708-008-9173-5
3657,10.1007/978-3-319-05401-8_15
3658,10.1007/978-3-319-05401-8_2
3659,10.1093/comnet/cnaa021
3660,10.1080/00949655.2019.1568435
3661,10.1007/s10710-007-9031-0
3662,10.1007/978-3-319-05813-9_20
3663,10.21105/joss.00960
3664,10.1007/s40747-021-00335-8
3665,10.11627/jkise.2020.43.2.025
3666,10.1209/0295-5075/101/48001
3667,10.1209/0295-5075/101/48005
3668,10.1007/s13278-020-00718-8
3669,10.1209/0295-5075/101/68001
3670,10.1007/s13278-021-00743-1
3671,10.1007/978-3-319-06391-1_1
3672,10.1007/978-3-319-06391-1_11
3673,10.1007/978-3-319-06391-1_2
3674,10.1007/978-3-319-06391-1_3
3675,10.1209/0295-5075/103/48001
3676,10.1209/0295-5075/103/58002
3677,10.1209/0295-5075/105/28002
3678,10.1209/0295-5075/106/30001
3679,10.1111/rssc.12473
3680,10.1080/13662716.2020.1726729
3681,10.1209/0295-5075/108/68001
3682,10.1209/0295-5075/108/68008
3683,10.1088/1755-1315/192/1/012034
3684,10.1209/0295-5075/110/38001
3685,10.1209/0295-5075/111/40010
3686,10.1098/rspb.2019.2880
3687,10.1016/j.gpb.2021.02.005
3688,10.1007/978-3-540-69387-1_63
3689,10.1007/978-3-540-69395-6_9
3690,10.1088/1755-1315/300/3/032061
3691,10.1209/0295-5075/126/48001
3692,10.1007/s13337-020-00604-z
3693,10.5367/ijei.2010.0003
3694,10.1007/s12650-019-00582-5
3695,10.1007/s12650-019-00587-0
3696,10.1007/s12652-012-0118-y
3697,10.1080/02664763.2020.1803811
3698,10.1007/s12652-017-0489-1
3699,10.1007/978-3-319-77538-8_12
3700,10.1007/978-3-319-77604-0_6
3701,10.1007/s12652-020-02608-5
3702,10.1007/s12652-018-1108-5
3703,10.1007/s12652-018-1159-7
3704,10.1007/978-3-319-92058-0_64
3705,10.1007/s12652-019-01286-2
3706,10.7717/peerj-cs.357
3707,10.1016/j.infsof.2021.106606
3708,10.5389/ksae.2014.56.1.011
3709,10.1007/s11682-013-9279-3
3710,10.1007/s11682-016-9572-z
3711,10.1145/3341105.3373874
3712,10.1145/3341161.3342860
3713,10.1145/3341161.3342893
3714,10.1145/3341161.3342908
3715,10.1145/3341161.3343526
3716,10.1145/3341161.3343685
3717,10.3390/e21111124
3718,10.3390/e21121237
3719,10.1007/978-3-030-38961-1_14
3720,10.1209/0295-5075/78/48005
3721,10.1007/978-3-030-38965-9_2
3722,10.1007/s11682-019-00087-7
3723,10.1007/978-3-030-38965-9_3
3724,10.1209/0295-5075/79/38002
3725,10.3390/e22020197
3726,10.1209/0295-5075/79/66006
3727,10.1007/s10100-017-0515-6
3728,10.1007/978-3-319-78196-9_4
3729,10.1007/978-3-319-78196-9_7
3730,10.1209/0295-5075/83/68003
3731,10.1007/978-3-030-39469-1_13
3732,10.1209/0295-5075/85/18009
3733,10.1209/0295-5075/85/68006
3734,10.1209/0295-5075/86/28004
3735,10.1209/0295-5075/87/18008
3736,10.1209/0295-5075/87/38002
3737,10.1017/nws.2019.22
3738,10.1017/nws.2019.29
3739,10.3354/esr00965
3740,10.1209/0295-5075/90/18001
3741,10.1209/0295-5075/90/60005
3742,10.5402/2012/192031
3743,10.1209/0295-5075/92/28001
3744,10.1007/978-3-319-06944-9_19
3745,10.1007/978-3-319-06944-9_20
3746,10.1103/physreve.103.052306
3747,10.1007/s11692-019-09475-9
3748,10.1209/0295-5075/96/58007
3749,10.1209/0295-5075/97/48005
3750,10.1209/0295-5075/99/20007
3751,10.1209/0295-5075/99/38006
3752,10.1209/0295-5075/99/39001
3753,10.1007/978-3-540-70600-7_16
3754,10.1007/978-3-540-70600-7_27
3755,10.1007/978-3-319-07518-1_7
3756,10.1007/978-3-030-66262-2_10
3757,10.1007/978-3-319-07695-9_4
3758,10.1093/cercor/bhab041
3759,10.1093/cercor/bhab123
3760,10.1007/978-3-319-07731-4_62
3761,10.1108/jbim-11-2017-0266
3762,10.1007/978-3-319-07782-6_47
3763,10.5808/gi.20078
3764,10.1209/epl/i2004-10241-3
3765,10.1007/978-3-540-71075-2_5
3766,10.1209/epl/i2004-10550-5
3767,10.1088/1757-899x/537/4/042003
3768,10.1515/spma-2018-0010
3769,10.1145/3331453.3362055
3770,10.1007/978-3-319-08156-4_23
3771,10.1007/978-3-319-08171-7_22
3772,10.33581/2520-6508-2019-3-93-104
3773,10.1007/s10115-007-0096-0
3774,10.1007/s10115-012-0555-0
3775,10.1007/s10115-013-0626-x
3776,10.1007/s10115-013-0644-8
3777,10.1007/s10115-013-0693-z
3778,10.1007/s10115-014-0764-9
3779,10.1007/s10115-014-0774-7
3780,10.1007/s10115-015-0869-9
3781,10.1007/s10115-017-1028-2
3782,10.1007/s10115-017-1059-8
3783,10.1007/s10115-017-1105-6
3784,10.1128/msystems.00329-20
3785,10.1007/s10115-018-1228-4
3786,10.1007/s10115-019-01329-2
3787,10.1007/s10115-019-01362-1
3788,10.1146/annurev.soc.30.020404.104342
3789,10.1038/s41467-020-16619-5
3790,10.1007/s11704-007-0045-9
3791,10.1007/s11704-009-0042-2
3792,10.1007/s11704-009-0057-8
3793,10.1007/s11704-010-0071-x
3794,10.1007/s11704-012-1176-1
3795,10.1007/s11704-015-4287-7
3796,10.1007/s11704-019-8098-0
3797,10.1038/s41467-020-17186-5
3798,10.1007/s11104-021-04836-w
3799,10.1007/978-3-319-78658-2_10
3800,10.1080/01621459.2020.1833888
3801,10.1007/978-3-540-72575-6_8
3802,10.1007/978-3-540-72586-2_95
3803,10.1007/978-3-540-72590-9_6
3804,10.1007/978-3-319-79026-8_3
3805,10.1038/s42003-020-01331-3
3806,10.1007/978-3-540-72870-2_2
3807,10.1145/1993077.1993081
3808,10.1007/978-3-540-72909-9_33
3809,10.1007/978-3-540-73060-6_5
3810,10.1007/978-3-540-73078-1_8
3811,10.1007/978-3-540-73133-7_11
3812,10.1007/978-3-540-73159-7_5
3813,10.1007/978-981-16-0425-6_16
3814,10.3390/su12052122
3815,10.1007/s13042-017-0745-x
3816,10.1007/11600930_53
3817,10.1007/s13042-018-0836-3
3818,10.1177/08944393211008859
3819,10.1103/physreve.101.062147
3820,10.1152/jn.00619.2018
3821,10.1007/978-3-319-90092-6_8
3822,10.1007/s11442-021-1863-7
3823,10.1103/physreve.102.012302
3824,10.1103/physreve.102.012309
3825,10.1093/bioinformatics/btx819
3826,10.1007/s13119-013-0025-3
3827,10.1007/s10144-014-0472-z
3828,10.1093/bioinformatics/bty176
3829,10.1007/s10618-020-00699-4
3830,10.1007/s10618-021-00741-z
3831,10.1007/s10144-016-0540-7
3832,10.1007/s10144-018-0628-3
3833,10.1371/journal.pone.0001892
3834,10.1007/978-981-15-2700-5_5
3835,10.1152/jn.00884.2013
3836,10.3390/s21134551
3837,10.1007/s10764-008-9262-9
3838,10.1177/1069031x211004234
3839,10.2478/ausi-2018-0006
3840,10.1007/978-3-319-08326-1_1
3841,10.1007/978-3-319-08326-1_4
3842,10.1016/j.knosys.2021.107112
3843,10.1016/j.knosys.2021.106961
3844,10.1016/j.knosys.2021.107169
3845,10.1007/s10766-017-0532-z
3846,10.1007/978-3-319-08608-8_10
3847,10.1186/s13174-015-0028-2
3848,10.1186/s13174-018-0091-6
3849,10.1007/978-3-319-08795-5_57
3850,10.1007/978-3-319-08991-1_88
3851,10.1007/978-3-319-09042-9_5
3852,10.1007/978-3-319-09153-2_11
3853,10.1007/978-3-319-09265-2_6
3854,10.1007/s13173-010-0027-x
3855,10.1101/2020.07.15.195248
3856,10.1371/journal.pone.0248208
3857,10.1371/journal.pone.0248126
3858,10.1007/978-3-540-74205-0_113
3859,10.3150/20-bej1269
3860,10.1007/978-1-4939-0808-0_5
3861,10.1371/journal.pone.0003178
3862,10.1016/j.physa.2020.125116
3863,10.1007/s11205-020-02281-3
3864,10.1080/0144929x.2018.1546901
3865,10.1007/s12311-021-01241-y
3866,10.1007/s12311-021-01246-7
3867,10.1007/s11749-017-0524-8
3868,10.1007/978-3-319-91196-0_1
3869,10.1007/978-3-319-91196-0_2
3870,10.1007/s11135-014-0089-5
3871,10.1007/s11135-014-9996-8
3872,10.1371/journal.pone.0005226
3873,10.1007/978-3-540-74839-7_12
3874,10.1007/s00778-020-00649-y
3875,10.1007/s10796-016-9696-0
3876,10.1007/s10236-008-0165-2
3877,10.1007/s10796-017-9760-4
3878,10.1007/s11767-013-2121-7
3879,10.3390/ijgi9070431
3880,10.1007/s11768-008-7040-z
3881,10.1007/978-3-319-92150-1_4
3882,10.3389/fbioe.2018.00121
3883,10.1371/journal.pone.0011569
3884,10.1371/journal.pone.0011585
3885,10.1007/s11771-013-1611-y
3886,10.1007/978-3-540-74913-4_89
3887,10.1007/s11771-014-2073-6
3888,10.1007/978-3-540-74976-9_12
3889,10.1002/jts.22488
3890,10.1007/978-3-540-75261-5_11
3891,10.1007/978-3-319-09761-9_35
3892,10.1007/978-3-540-75261-5_2
3893,10.1007/s11771-016-3233-7
3894,10.1007/s13278-019-0600-z
3895,10.1007/s13278-019-0606-6
3896,10.1007/s13278-019-0609-3
3897,10.1186/s13637-016-0038-9
3898,10.1186/s13637-017-0059-z
3899,10.1007/978-3-319-09903-3_6
3900,10.1007/978-3-540-75492-3_17
3901,10.1021/acs.jcim.0c00380
3902,10.1101/2020.05.21.109082
3903,10.5507/prf.19.24454481
3904,10.1007/978-3-030-32520-6_51
3905,10.1007/978-3-319-10377-8_1
3906,10.1007/978-3-319-10377-8_11
3907,10.1007/978-3-319-10377-8_13
3908,10.1186/1471-2105-10-s11-s4
3909,10.1007/978-3-030-32587-9_10
3910,10.1088/2399-6528/aa9b6b
3911,10.1186/1471-2105-11-466
3912,10.1186/1471-2105-11-521
3913,10.1007/978-3-319-10470-6_88
3914,10.1186/1471-2105-12-192
3915,10.1186/1471-2105-12-436
3916,10.1007/978-3-030-33617-2_25
3917,10.1007/978-3-030-33720-9_25
3918,10.1007/978-1-4939-1311-4_29
3919,10.1186/1471-2105-13-s7-s4
3920,10.1007/978-3-319-10762-2_22
3921,10.1186/1471-2105-14-227
3922,10.1186/1471-2105-14-s2-s23
3923,10.1111/tgis.12722
3924,10.1186/1471-2105-16-s12-s5
3925,10.1007/978-3-030-41590-7_23
3926,10.1177/1073858409334423
3927,10.1186/1471-2105-8-22
3928,10.1186/1471-2105-8-324
3929,10.1186/1471-2105-8-413
3930,10.1007/s13206-015-9206-3
3931,10.1371/journal.pone.0012528
3932,10.1371/journal.pone.0012623
3933,10.1007/978-3-030-43823-4_31
3934,10.1007/978-3-030-44038-1_12
3935,10.1007/978-1-0716-0822-7_17
3936,10.1007/978-3-030-80223-3_25
3937,10.1186/1471-2148-11-89
3938,10.1007/978-1-0716-1154-8_9
3939,10.1371/journal.pone.0014187
3940,10.1371/journal.pone.0015210
3941,10.1371/journal.pone.0015422
3942,10.1186/s40008-017-0062-2
3943,10.1371/journal.pone.0016365
3944,10.1038/s41598-021-93122-x
3945,10.1108/jkm-05-2019-0256
3946,10.1038/s41598-021-93611-z
3947,10.1002/joom.1007
3948,10.1186/1471-2164-16-s10-s7
3949,10.3389/fdigh.2019.00008
3950,10.1007/s13238-012-2945-1
3951,10.1515/rns.2011.039
3952,10.1371/journal.pone.0018338
3953,10.1371/journal.pone.0018384
3954,10.1101/799924
3955,10.1101/800045
3956,10.1371/journal.pone.0018961
3957,10.1371/journal.pone.0019071
3958,10.1371/journal.pone.0019584
3959,10.1371/journal.pone.0226025
3960,10.5626/jcse.2011.5.3.197
3961,10.1007/978-3-319-92312-3_10
3962,10.1061/9780784482858.048
3963,10.5638/thagis.21.35
3964,10.1080/09638237.2018.1521934
3965,10.1007/978-3-319-92871-5_11
3966,10.1007/978-3-319-11119-3_11
3967,10.1007/978-3-319-11197-1_61
3968,10.1007/978-3-319-93040-4_40
3969,10.1007/978-3-319-11289-3_43
3970,10.1007/978-3-319-11289-3_9
3971,10.1007/978-3-319-11310-4_44
3972,10.1007/978-3-319-11310-4_54
3973,10.1145/3092742
3974,10.1007/978-3-319-11469-9_4
3975,10.1007/978-981-33-6984-9_21
3976,10.1007/978-3-319-11683-9_12
3977,10.1007/s11845-015-1342-1
3978,10.1007/978-3-319-11749-2_5
3979,10.1016/j.jbusres.2020.11.027
3980,10.1080/01621459.2016.1260465
3981,10.1177/8756972820911236
3982,10.1016/j.jbusres.2021.02.027
3983,10.1007/978-3-319-11857-4_46
3984,10.1080/01621459.2018.1458618
3985,10.1038/s41598-019-52896-x
3986,10.1007/978-3-319-93698-7_18
3987,10.1155/2011/150762
3988,10.1007/978-3-319-93803-5_6
3989,10.5687/iscie.31.366
3990,10.1016/j.ecss.2021.107471
3991,10.1007/s13278-010-0002-8
3992,10.1007/s13278-010-0003-7
3993,10.1007/s13278-012-0052-1
3994,10.1007/s13278-012-0077-5
3995,10.1007/s13278-012-0079-3
3996,10.1007/s13278-012-0089-1
3997,10.1007/s13278-012-0090-8
3998,10.1007/s13278-013-0117-9
3999,10.1007/s13278-013-0130-z
4000,10.1007/s13278-013-0132-x
