user_doi,doi
1001,10.1007/978-3-642-10677-4_20
1002,10.1093/bioinformatics/btm374
1003,10.1007/978-3-642-10745-0_54
1004,10.1093/bioinformatics/btn289
1005,10.1007/978-981-13-1132-1_22
1006,10.1007/978-981-13-1132-1_23
1007,10.1109/infcom.2009.5061993
1008,10.1109/infcom.2010.5462135
1009,10.1109/techsym.2016.7872656
1010,10.1016/j.procs.2013.05.102
1011,10.1016/j.procs.2010.04.265
1012,10.1109/infcom.2011.5935045
1013,10.1109/infcom.2011.5935256
1014,10.1016/j.procs.2013.05.125
1015,10.4018/978-1-7998-1912-7.ch006
1016,10.1016/j.procs.2015.07.310
1017,10.1093/bioinformatics/btq596
1018,10.1016/j.procs.2013.05.203
1019,10.1016/j.procs.2014.03.013
1020,10.1016/j.procs.2014.05.040
1021,10.1016/j.procs.2015.07.444
1022,10.1093/bioinformatics/btr083
1023,10.1016/j.procs.2016.03.079
1024,10.1016/j.procs.2014.08.155
1025,10.1016/j.procs.2015.05.105
1026,10.1016/j.procs.2015.05.505
1027,10.1109/infcomw.2011.5928942
1028,10.1016/j.procs.2016.07.297
1029,10.1109/infcomw.2015.7179460
1030,10.1093/bioinformatics/btr680
1031,10.1109/infcomw.2017.8116500
1032,10.1016/j.procs.2017.05.198
1033,10.1016/j.procs.2018.01.042
1034,10.1016/j.procs.2018.04.053
1035,10.1109/infocom.2014.6848134
1036,10.1016/j.procs.2019.04.042
1037,10.1109/infocom.2016.7524473
1038,10.1093/bioinformatics/btt569
1039,10.1093/bioinformatics/btt741
1040,10.1016/j.proeng.2011.08.615
1041,10.1016/j.proeng.2011.08.647
1042,10.1016/j.proeng.2014.02.167
1043,10.1109/infvis.2004.43
1044,10.1016/j.procs.2012.04.154
1045,10.1016/j.procs.2013.05.376
1046,10.1016/j.proeng.2014.11.240
1047,10.1109/inista.2013.6577650
1048,10.1016/j.proeng.2016.11.081
1049,10.1016/j.proeng.2017.03.238
1050,10.1016/j.proeng.2017.03.270
1051,10.1111/psj.12322
1052,10.1016/j.procs.2019.04.010
1053,10.1109/innovations.2016.7880053
1054,10.2964/jsik.17.149
1055,10.2964/jsik.23_429
1056,10.1002/9783527638079.ch11
1057,10.1002/9783527638079.ch14
1058,10.1109/intech.2013.6653700
1059,10.1002/sys.21342
1060,10.1109/cdc.2008.4738895
1061,10.1002/sys.21426
1062,10.1093/bioinformatics/btx124
1063,10.1007/978-981-13-1921-1_4
1064,10.1016/j.proeng.2014.11.423
1065,10.1093/bioinformatics/bty973
1066,10.1093/bioinformatics/btz114
1067,10.1007/978-981-13-2035-4_2
1068,10.1007/978-981-13-2206-8_14
1069,10.1109/inventive.2016.7823274
1070,10.1155/2019/2719617
1071,10.1109/cdc.2011.6161380
1072,10.1016/j.promfg.2015.07.982
1073,10.1109/iota.2016.7562715
1074,10.1109/cdc.2012.6426124
1075,10.1109/cdc.2012.6426335
1076,10.1111/psyp.13464
1077,10.1109/cdc.2012.6426712
1078,10.1007/978-3-642-12026-8_36
1079,10.1007/978-3-642-12026-8_45
1080,10.1007/978-3-642-12082-4_17
1081,10.1109/tem.2016.2638847
1082,10.1140/epjb/e2005-00237-9
1083,10.1109/ipdps.2008.4536261
1084,10.1109/ipdps.2008.4536426
1085,10.1016/j.protcy.2012.05.088
1086,10.1140/epjb/e2006-00008-2
1087,10.1140/epjb/e2006-00066-4
1088,10.1016/j.protcy.2013.12.330
1089,10.1155/2019/3560968
1090,10.1140/epjb/e2006-00155-4
1091,10.1140/epjb/e2006-00170-5
1092,10.1007/978-3-642-12365-8_8
1093,10.1109/ipdps.2011.61
1094,10.1109/cdc.2016.7798972
1095,10.1109/cdc.2016.7798969
1096,10.1140/epjb/e2007-00088-4
1097,10.1109/ipdps.2014.52
1098,10.1140/epjb/e2007-00129-0
1099,10.1007/s12061-019-09326-2
1100,10.1109/ipdps.2015.59
1101,10.1109/cdc.2016.7799226
1102,10.1109/ipdps.2016.110
1103,10.1140/epjb/e2007-00271-7
1104,10.1140/epjb/e2007-00313-2
1105,10.1140/epjb/e2007-00331-0
1106,10.1109/ipdps.2017.16
1107,10.1109/ipdps.2018.00098
1108,10.1109/ipdpsw.2010.5470922
1109,10.1109/ipdpsw.2012.203
1110,10.1098/rsif.2007.0214
1111,10.1140/epjb/e2008-00305-8
1112,10.1098/rsif.2007.1129
1113,10.1140/epjb/e2008-00406-4
1114,10.1140/epjb/e2008-00418-0
1115,10.1140/epjb/e2008-00425-1
1116,10.1109/ipdpsw.2014.155
1117,10.1140/epjb/e2009-00088-4
1118,10.1098/rsif.2008.0407
1119,10.1140/epjb/e2009-00397-6
1120,10.1155/2019/4180890
1121,10.1140/epjb/e2010-00261-8
1122,10.1140/epjb/e2010-00275-2
1123,10.1140/epjb/e2010-00290-3
1124,10.1140/epjb/e2010-00297-8
1125,10.1007/978-981-13-3044-5_21
1126,10.1098/rsif.2010.0524
1127,10.3389/fpsyg.2016.01753
1128,10.1155/2019/4310561
1129,10.1140/epjb/e2011-10795-8
1130,10.1140/epjb/e2011-10979-2
1131,10.1002/9781118346990.ch1
1132,10.1002/9781118346990.ch10
1133,10.1002/9781118346990.ch4
1134,10.1140/epjb/e2011-20129-7
1135,10.1109/cec.2008.4630930
1136,10.1109/cec.2008.4631080
1137,10.1109/tencon.2013.6718939
1138,10.1098/rsif.2012.0490
1139,10.1140/epjb/e2012-20898-3
1140,10.1140/epjb/e2012-30015-5
1141,10.1140/epjb/e2012-30122-3
1142,10.1109/cec.2010.5585987
1143,10.1140/epjb/e2012-30301-2
1144,10.1007/978-3-642-13078-6_17
1145,10.1109/cec.2010.5586522
1146,10.1140/epjb/e2012-30697-5
1147,10.1109/cec.2011.5949791
1148,10.1109/cec.2011.5949855
1149,10.1109/cec.2011.5949887
1150,10.1109/cec.2011.5949886
1151,10.1109/cec.2012.6252971
1152,10.1109/cec.2012.6256135
1153,10.1140/epjb/e2013-40006-7
1154,10.1140/epjb/e2013-40169-1
1155,10.1109/cec.2012.6256561
1156,10.1140/epjb/e2013-40258-1
1157,10.1109/cec.2013.6557560
1158,10.1109/cec.2013.6557580
1159,10.1007/978-3-642-13193-6_37
1160,10.1109/cec.2013.6557610
1161,10.1140/epjb/e2013-40583-3
1162,10.1140/epjb/e2013-40645-6
1163,10.1140/epjb/e2013-40829-0
1164,10.1109/cec.2013.6557944
1165,10.1007/978-3-642-13244-5_39
1166,10.1007/978-3-642-13244-5_4
1167,10.1002/tee.22278
1168,10.1140/epjb/e2014-40800-7
