user_doi,doi
5061,10.1016/j.asoc.2014.02.003
5062,10.1007/978-3-658-19287-7_5
5063,10.1177/0001839217708984
5064,10.1371/journal.pone.0125585
5065,10.1016/j.asoc.2018.04.037
5066,10.1016/j.asoc.2019.105817
5067,10.1371/journal.pone.0126713
5068,10.1371/journal.pone.0126729
5069,10.1016/j.jnca.2016.05.008
5070,10.1016/j.jnca.2016.10.002
5071,10.1016/j.jnca.2007.11.003
5072,10.1016/j.autcon.2016.11.001
5073,10.1016/j.jnca.2013.02.006
5074,10.1371/journal.pone.0127459
5075,10.1371/journal.pone.0127653
5076,10.1103/physrevlett.116.228301
5077,10.1371/journal.pone.0128174
5078,10.1103/physrevlett.117.078301
5079,10.1177/0003122412463574
5080,10.1007/978-3-319-25660-3_13
5081,10.1007/978-3-319-25751-8_79
5082,10.1002/9781118567869.ch19
5083,10.1080/17421772.2017.1273541
5084,10.1016/j.jocs.2012.03.006
5085,10.1016/j.jocs.2017.08.016
5086,10.1016/j.jocs.2018.01.004
5087,10.1007/978-3-319-26181-2_33
5088,10.1016/j.jocs.2010.12.008
5089,10.1016/j.jocs.2017.06.007
5090,10.1007/978-3-319-26423-3_1
5091,10.1007/978-3-319-26423-3_2
5092,10.1007/978-3-319-26423-3_3
5093,10.1007/978-3-319-26423-3_4
5094,10.1007/978-3-319-26423-3_5
5095,10.1007/978-3-319-26423-3_6
5096,10.1007/978-3-319-26423-3_7
5097,10.1016/j.joi.2010.01.001
5098,10.1016/j.joi.2014.01.008
5099,10.1016/j.joi.2016.07.008
5100,10.1016/j.joi.2019.01.004
5101,10.1016/j.joi.2009.03.007
5102,10.1007/978-3-319-26626-8_51
5103,10.1007/978-3-319-26690-9_12
5104,10.1103/physrevlett.121.098301
5105,10.1016/j.jocs.2017.07.002
5106,10.1016/j.bandl.2012.12.016
5107,10.1007/978-1-4614-0857-4_1
5108,10.1007/978-1-4614-0857-4_11
5109,10.1007/978-1-4614-0857-4_3
5110,10.1007/978-3-319-26989-4_10
5111,10.1007/978-3-319-27000-5_4
5112,10.1016/j.joi.2014.01.011
5113,10.1016/j.joi.2014.07.006
5114,10.1016/j.joi.2017.12.006
5115,10.1016/j.jocs.2017.10.011
5116,10.1371/journal.pone.0130538
5117,10.1371/journal.pone.0130708
5118,10.1016/j.jocs.2015.05.002
5119,10.1016/j.jocs.2017.11.003
5120,10.1016/j.bandl.2017.08.009
5121,10.1016/j.joi.2011.10.001
5122,10.1016/j.joi.2016.05.003
5123,10.1016/j.joi.2010.07.002
5124,10.1016/j.joi.2013.08.002
5125,10.1016/j.joi.2018.05.004
5126,10.1016/j.joi.2020.101109
5127,10.1371/journal.pone.0133310
5128,10.1371/journal.pone.0133597
5129,10.1371/journal.pone.0134025
5130,10.1016/j.jpdc.2016.06.006
5131,10.1371/journal.pone.0134860
5132,10.1371/journal.pone.0134988
5133,10.1016/j.bbamem.2016.01.010
5134,10.1007/s00332-018-9448-z
5135,10.1007/s00332-019-09541-8
5136,10.1016/j.jpdc.2014.09.012
5137,10.1016/j.jpdc.2017.05.009
5138,10.1371/journal.pone.0137922
5139,10.4049/jimmunol.0901837
5140,10.1016/j.jpdc.2018.04.009
5141,10.1016/j.bbi.2010.04.012
5142,10.1016/j.jprot.2018.03.009
5143,10.1080/17461391.2014.960007
5144,10.1007/978-1-4614-1689-0_17
5145,10.1016/j.eswa.2015.05.009
5146,10.1371/journal.pone.0140133
5147,10.1371/journal.pone.0140217
5148,10.1007/978-1-4614-1800-9_33
5149,10.1016/j.eswa.2018.07.069
5150,10.1007/978-1-4614-1800-9_37
5151,10.1007/978-1-4614-1806-1_40
5152,10.1016/j.eswa.2019.113078
5153,10.1016/j.eswa.2020.113184
5154,10.1016/j.eswa.2020.114493
5155,10.1007/978-1-4614-1885-6_1
5156,10.1007/978-1-4614-1885-6_2
5157,10.1007/978-1-4614-1885-6_3
5158,10.1007/978-1-4614-1885-6_4
5159,10.1007/978-1-4614-1885-6_5
5160,10.1007/978-1-4614-1885-6_6
5161,10.1007/978-1-4614-1885-6_7
5162,10.1016/j.jprocont.2016.07.009
5163,10.1016/j.jprocont.2019.08.009
5164,10.1371/journal.pone.0144837
5165,10.1371/journal.pone.0146220
5166,10.1016/j.jrp.2014.07.003
5167,10.1016/j.bica.2017.10.001
5168,10.1016/j.bdr.2017.10.003
5169,10.1371/journal.pone.0147805
5170,10.1016/j.websem.2013.02.001
5171,10.1080/10941665.2016.1220963
5172,10.1016/j.wjam.2019.05.011
5173,10.1007/978-3-319-28361-6_9
5174,10.1016/j.bica.2013.07.007
5175,10.1016/j.jsbmb.2019.105505
5176,10.1016/j.jss.2015.06.015
5177,10.1007/978-3-319-28697-6_34
5178,10.1007/978-1-4614-3293-7_16
5179,10.1007/978-3-319-28860-4_10
5180,10.1016/j.jsb.2019.107416
5181,10.1007/s00354-014-0406-5
5182,10.1007/s00357-015-9182-2
5183,10.1007/s00357-018-9289-3
5184,10.1007/s00357-019-09318-4
5185,10.1007/978-3-319-29608-1_16
5186,10.1007/978-3-319-29608-1_8
5187,10.1371/journal.pone.0148431
5188,10.1371/journal.pone.0148459
5189,10.1371/journal.pone.0148615
5190,10.1016/j.jss.2014.07.038
5191,10.1016/j.jtbi.2018.10.018
5192,10.1016/j.jtbi.2015.07.005
5193,10.1002/asi.24433
5194,10.1371/journal.pone.0150994
5195,10.1371/journal.pone.0151139
5196,10.1371/journal.pone.0151784
5197,10.1103/physrevlett.93.098702
5198,10.1016/j.jtrangeo.2019.102619
5199,10.1103/physrevlett.93.140402
5200,10.1016/j.biosystems.2011.09.006
5201,10.1371/journal.pone.0153539
5202,10.1016/j.jtbi.2014.03.040
5203,10.1371/journal.pone.0154244
5204,10.1371/journal.pone.0154404
5205,10.1080/12265934.2017.1331749
5206,10.1080/18756891.2013.773175
5207,10.1103/physrevlett.94.248701
5208,10.1371/journal.pone.0155320
5209,10.1016/j.jtbi.2007.04.007
5210,10.1080/19312458.2011.624873
5211,10.1371/journal.pone.0156576
5212,10.1080/1931308x.2014.938492
5213,10.1016/j.jvlc.2014.12.007
5214,10.1103/physrevlett.96.114102
5215,10.1371/journal.pone.0157243
5216,10.1016/j.jtbi.2019.05.015
5217,10.1177/0022002712453708
5218,10.1016/j.biosystems.2010.04.006
5219,10.1016/j.jtbi.2012.03.022
5220,10.1103/physrevlett.97.238103
5221,10.1007/978-3-319-30265-2_15
5222,10.1016/j.biosystems.2012.06.006
5223,10.1016/j.knosys.2015.08.015
5224,10.1016/j.knosys.2018.10.005
5225,10.1080/1350178x.2018.1529172
5226,10.1007/978-3-319-30569-1_11
5227,10.1103/physrevlett.99.228701
5228,10.1016/j.knosys.2013.06.014
5229,10.1016/j.knosys.2016.07.002
5230,10.1016/j.knosys.2016.07.007
5231,10.1007/s00382-010-0874-3
5232,10.1016/j.knosys.2019.105092
5233,10.1016/j.knosys.2020.106693
5234,10.1007/s00382-011-1135-9
5235,10.1016/j.landurbplan.2015.07.007
5236,10.1007/s00382-013-1729-5
5237,10.1007/s00382-013-1761-5
5238,10.1007/978-3-319-30996-5_13
5239,10.1016/j.landurbplan.2014.06.007
5240,10.1103/physrevphyseducres.15.020122
5241,10.1016/j.fooweb.2020.e00166
5242,10.1016/j.knosys.2011.07.017
5243,10.1371/journal.pone.0157988
5244,10.1016/j.knosys.2013.08.003
5245,10.1103/physrevx.1.021025
5246,10.1016/j.knosys.2015.05.006
5247,10.1016/j.knosys.2016.05.017
5248,10.1016/j.knosys.2016.07.027
5249,10.1016/j.knosys.2016.09.029
5250,10.1103/physrevx.3.021016
5251,10.1016/j.knosys.2017.10.007
5252,10.1103/physrevx.3.041022
5253,10.1016/j.knosys.2018.03.002
5254,10.1103/physrevx.4.011047
5255,10.1016/j.knosys.2019.06.030
5256,10.1002/9781118601181.ch11
5257,10.1002/9781118601181.ch12
5258,10.1103/physrevx.4.041012
5259,10.1103/physrevx.5.021006
5260,10.1371/journal.pone.0158626
5261,10.1371/journal.pone.0159161
5262,10.1103/physrevx.7.031056
5263,10.1371/journal.pone.0160214
5264,10.1016/j.knosys.2012.08.016
5265,10.1016/j.knosys.2013.01.004
5266,10.1016/j.knosys.2014.10.006
5267,10.1016/j.knosys.2014.11.010
5268,10.1016/j.knosys.2018.04.026
5269,10.1016/j.knosys.2019.04.004
5270,10.1016/j.knosys.2020.105626
5271,10.1016/j.knosys.2020.105935
5272,10.1016/j.knosys.2020.106666
5273,10.1016/j.laa.2006.08.027
5274,10.1016/j.knosys.2011.06.014
5275,10.1016/j.knosys.2016.07.021
5276,10.1016/j.knosys.2017.12.002
5277,10.1016/j.knosys.2018.03.022
5278,10.1016/j.knosys.2018.05.026
5279,10.1016/j.knosys.2020.105760
5280,10.1016/j.knosys.2020.106363
5281,10.1016/j.laa.2014.10.039
5282,10.1016/j.laa.2015.06.013
5283,10.1007/978-1-4614-5803-6_45
5284,10.1103/revmodphys.80.1275
5285,10.1371/journal.pone.0164886
5286,10.1016/j.bpsc.2018.03.017
5287,10.1371/journal.pone.0166083
5288,10.1016/j.cag.2019.08.006
5289,10.1007/978-3-319-31750-2_21
5290,10.1016/j.bpj.2020.07.002
5291,10.1016/j.bpj.2020.12.010
5292,10.1177/0022343317711242
5293,10.1007/978-3-319-32055-7_31
5294,10.4103/1673-5374.152386
5295,10.1016/j.future.2016.06.032
5296,10.1016/j.future.2017.08.014
5297,10.1016/j.future.2018.01.030
5298,10.1016/j.future.2018.10.045
5299,10.1016/j.future.2020.06.030
5300,10.1016/j.future.2020.07.011
5301,10.1007/978-3-319-32149-3_20
5302,10.1002/sam.10100
5303,10.1002/sam.10133
5304,10.1002/sam.11354
5305,10.1007/978-3-319-32372-5_13
5306,10.1016/j.brainres.2017.06.031
5307,10.1007/978-3-319-32667-2_7
5308,10.1080/19475683.2014.992372
5309,10.1016/j.brainresbull.2011.11.015
5310,10.1371/journal.pone.0169015
5311,10.1371/journal.pone.0169355
5312,10.1080/13563467.2015.1041483
5313,10.1371/journal.pone.0170293
5314,10.1080/20008198.2017.1372543
5315,10.1007/978-1-4614-6729-8_10
5316,10.1007/978-1-4614-6729-8_11
5317,10.1007/978-1-4614-6729-8_7
5318,10.1007/978-1-4614-6729-8_8
5319,10.1016/j.mathsocsci.2013.07.002
5320,10.1371/journal.pone.0174963
5321,10.1016/j.gexplo.2016.08.017
5322,10.1016/j.ygeno.2010.03.006
5323,10.1007/978-3-319-33630-5_13
5324,10.1080/13614560802357180
5325,10.1007/978-1-4614-7163-9_110151-1
5326,10.1007/978-1-4614-7163-9_110182-1
5327,10.1007/978-1-4614-7163-9_110185-1
5328,10.1007/978-1-4614-7163-9_110187-1
5329,10.1007/978-1-4614-7163-9_110194-1
5330,10.1007/978-1-4614-7163-9_110205-1
5331,10.1007/978-1-4614-7163-9_180-1
5332,10.1007/978-1-4614-7163-9_217-1
5333,10.1007/978-1-4614-7163-9_218-1
5334,10.1007/978-1-4614-7163-9_247-1
5335,10.1007/978-1-4614-7163-9_249-1
5336,10.1007/978-1-4614-7163-9_27-1
5337,10.1007/978-1-4614-7163-9_282-1
5338,10.1007/978-1-4614-7163-9_350-1
5339,10.1007/978-1-4614-7163-9_356-1
5340,10.1007/978-1-4614-7163-9_380-1
5341,10.1007/978-1-4614-7163-9_382-1
5342,10.1007/978-1-4614-7163-9_49-1
5343,10.1007/978-1-4614-7163-9_80-1
5344,10.4137/bbi.s518
5345,10.1007/978-1-4614-7582-8_11
5346,10.1016/j.matpr.2020.04.236
5347,10.1080/21641846.2017.1335237
5348,10.1080/13658816.2011.594799
5349,10.1080/13658816.2014.964247
5350,10.1080/13658816.2014.999244
5351,10.1371/journal.pone.0182662
5352,10.1080/13658816.2016.1146956
5353,10.1080/13658816.2017.1301455
5354,10.1080/13658816.2017.1418878
5355,10.1080/13658816.2018.1434889
5356,10.1016/j.mcm.2013.03.005
5357,10.1080/13658816.2019.1566551
5358,10.1080/13658816.2019.1643025
5359,10.1016/j.mcm.2010.02.031
5360,10.1016/j.media.2019.05.007
5361,10.1016/j.media.2020.101847
5362,10.1177/0047287517706262
5363,10.1177/0048393116672833
5364,10.1177/0049124111404820
5365,10.1016/j.medengphy.2014.03.011
5366,10.1007/978-3-319-39445-9_3
5367,10.1016/j.cell.2020.10.044
5368,10.1080/1369118x.2016.1252410
5369,10.1371/journal.pone.0186089
5370,10.1371/journal.pone.0187603
5371,10.1371/journal.pone.0188655
5372,10.1371/journal.pone.0189588
5373,10.1371/journal.pone.0190110
5374,10.1371/journal.pone.0190228
5375,10.1007/978-1-4614-8579-7_4
5376,10.1007/978-1-4614-8588-9_8
5377,10.1016/j.molcel.2012.09.011
5378,10.1371/journal.pone.0192931
5379,10.1016/j.cels.2019.07.001
5380,10.1108/14636681011035726
5381,10.1108/14636681211222438
5382,10.1108/14636681211284926
5383,10.1371/journal.pone.0194079
5384,10.4161/23723548.2014.957981
5385,10.1007/978-1-4614-9224-5_2
5386,10.1002/9781118650684.ch01
5387,10.1002/9781118650684.ch02
5388,10.1016/j.chaos.2012.02.021
5389,10.1016/j.chaos.2018.10.012
5390,10.1007/978-3-319-40970-2_10
5391,10.1016/j.ces.2011.10.068
5392,10.1007/978-3-319-41706-6_9
5393,10.1371/journal.pone.0194656
5394,10.1016/j.mri.2008.01.048
5395,10.1016/j.chaos.2014.09.006
5396,10.1016/j.chaos.2014.09.012
5397,10.1016/j.chaos.2016.02.028
5398,10.1371/journal.pone.0195644
5399,10.1371/journal.pone.0196447
5400,10.1016/j.chaos.2014.11.019
5401,10.1016/j.chaos.2018.01.025
5402,10.1016/j.ces.2017.06.043
5403,10.1108/aa-02-2015-011
5404,10.1016/j.mri.2010.07.001
5405,10.1371/journal.pone.0200090
5406,10.1371/journal.pone.0200800
5407,10.1016/j.chaos.2012.06.007
5408,10.1016/j.chaos.2012.02.006
5409,10.1016/j.chaos.2014.10.008
5410,10.1108/ajim-12-2015-0205
5411,10.1016/j.chaos.2018.06.014
5412,10.1016/j.chb.2017.09.001
5413,10.1016/j.chb.2019.106177
5414,10.1371/journal.pone.0203065
5415,10.1371/journal.pone.0203460
5416,10.1108/bfj-09-2017-0500
5417,10.1007/978-3-319-42345-6_7
5418,10.1007/s00429-013-0602-y
5419,10.1007/s00429-015-1083-y
5420,10.1007/s00429-015-1162-0
5421,10.1007/s00429-016-1243-8
5422,10.1007/s00429-016-1255-4
5423,10.1007/978-3-319-43335-6_1
5424,10.1371/journal.pone.0204343
5425,10.1016/j.cherd.2019.08.015
5426,10.1371/journal.pone.0205284
5427,10.1016/j.ijpara.2015.10.002
5428,10.1371/journal.pone.0206075
5429,10.1371/journal.pone.0207526
5430,10.1016/j.cherd.2018.04.045
5431,10.1371/journal.pone.0208068
5432,10.1371/journal.pone.0208720
5433,10.1371/journal.pone.0212442
5434,10.1016/j.cja.2019.09.020
5435,10.1016/j.cie.2017.09.043
5436,10.1016/j.cie.2020.106442
5437,10.1016/j.cjche.2018.08.027
5438,10.1016/j.cirp.2014.03.119
5439,10.1007/978-3-319-43946-4_3
5440,10.1007/978-3-319-44350-8_17
5441,10.1007/978-3-319-44482-6_12
5442,10.1016/j.im.2016.07.005
5443,10.1016/j.ins.2012.08.001
5444,10.1016/j.ins.2015.05.008
5445,10.1016/j.ins.2015.09.030
5446,10.1016/j.ins.2017.09.021
5447,10.1016/j.ins.2017.11.055
5448,10.1587/transcom.2016pfi0010
5449,10.1587/transcom.2017ebi0003
5450,10.1587/transcom.2017ebp3370
5451,10.1587/transcom.e95.b.2549
5452,10.1587/transcom.e95.b.2785
5453,10.7603/s40632-016-0010-6
5454,10.1587/transele.e99.c.1071
5455,10.1016/j.ihe.2012.10.016
5456,10.1002/bies.20820
5457,10.7717/peerj-cs.14
5458,10.7717/peerj.1525
5459,10.7717/peerj.4303
5460,10.7717/peerj.4349
5461,10.7717/peerj.6786
5462,10.1587/transinf.2018edp7205
5463,10.1002/bimj.201100178
5464,10.1587/transinf.e95.d.932
5465,10.7763/ijfcc.2014.v3.327
5466,10.1590/0102-311x00003217
5467,10.1007/978-3-030-93409-5_28
5468,10.1111/1365-2656.13652
5469,10.1108/srj-02-2020-0047
5470,10.1093/cercor/bhab429
5471,10.1007/s00354-022-00159-1
5472,10.1101/2022.02.18.480871
5473,10.1002/sta4.426
5474,10.1101/2022.02.17.480723
5475,10.20948/abrau-2021-8-ceur
5476,10.1007/978-3-030-93413-2_12
5477,10.1155/2022/8154476
5478,10.1101/2021.10.15.464450
5479,10.1162/qss_a_00154
5480,10.1002/brb3.893
5481,10.9708/jksci.2013.18.7.101
5482,10.9746/sicetr.54.494
5483,10.1007/978-981-10-4558-5_2
5484,10.1007/978-981-10-4558-5_4
5485,10.1007/978-981-10-6499-9_40
5486,10.1007/978-981-13-9406-5_23
5487,10.1007/978-981-13-9406-5_74
5488,10.1007/978-981-15-7394-1_17
5489,10.1007/978-981-15-8289-9_14
5490,10.1007/978-981-15-9144-0_1
5491,10.1007/s00477-020-01916-8
5492,10.1007/s00477-020-01936-4
5493,10.1007/s00704-020-03410-1
5494,10.1016/j.clinph.2019.05.032
5495,10.1007/s10489-020-01962-3
5496,10.1007/s10489-020-02040-4
5497,10.1007/s10489-020-02059-7
5498,10.1007/s11227-020-03510-9
5499,10.1007/s11403-020-00309-y
5500,10.1007/s11424-020-9252-3
