user_id,citing
7061,10.1101/2022.02.12.479469
7062,10.1088/1361-6382/ac813d
7063,10.1016/j.scitotenv.2022.158199
7064,10.3390/su14042411
7065,10.3390/e24020296
7066,10.1145/3134920
7067,10.1007/s10844-022-00740-6
7068,10.1101/2022.05.27.22275607
7069,10.1080/12265934.2022.2042365
7070,10.1063/1.3184538
7071,10.1145/2567574.2567585
7072,10.1145/3539637.3558042
7073,10.3390/fi13080203
7074,10.1017/dsj.2022.1
7075,10.1007/978-1-4471-6787-7_6
7076,10.1007/s41109-022-00446-2
7077,10.1109/bigdataservice55688.2022.00017
7078,10.3389/fspas.2022.909193
7079,10.1063/5.0098132
7080,10.1007/978-981-19-1256-6_16
7081,10.1007/978-3-030-99203-3_6
7082,10.1016/j.soilbio.2022.108638
7083,10.1038/s41467-021-24884-1
7084,10.1007/978-3-031-13832-4_25
7085,10.1145/3487351.3488350
7086,10.1007/s11356-022-19215-w
7087,10.3390/ijerph19073808
7088,10.7554/elife.64694
7089,10.7554/elife.66466
7090,10.1093/bib/bbac105
7091,10.1016/j.physa.2022.127263
7092,10.4236/sn.2019.83009
7093,10.1111/ejn.15653
7094,10.3934/mbe.2022176
7095,10.1145/3534678.3542623
7096,10.1109/access.2022.3199012
7097,10.1007/s13369-022-06579-x
7098,10.1101/2021.06.03.446871
7099,10.1177/07356331211027300
7100,10.1101/2021.06.09.447731
7101,10.1101/2021.06.14.21258875
7102,10.1101/2021.06.15.21258890
7103,10.1201/9781315369594-15
7104,10.3390/e24081116
7105,10.3390/e24081115
7106,10.1145/3534678.3539395
7107,10.1186/s13024-022-00517-z
7108,10.3389/fcell.2022.976549
7109,10.1190/image2022-3726975.1
7110,10.1016/j.patter.2022.100523
7111,10.1016/j.resourpol.2022.102790
7112,10.3389/fgene.2022.941996
7113,10.1007/s10586-022-03543-0
7114,10.1007/s11280-021-00996-y
7115,10.3389/fmicb.2022.861528
7116,10.1016/j.molmet.2021.101188
7117,10.1101/2022.05.31.22275817
7118,10.1145/3534678.3539370
7119,10.1101/2022.08.24.505139
7120,10.3390/ijgi10030148
7121,10.3390/ijgi10040214
7122,10.1111/cgf.14535
7123,10.1016/j.neuroimage.2021.117898
7124,10.1016/j.neuroimage.2021.118040
7125,10.1016/j.neuroimage.2021.118075
7126,10.1016/j.neuroimage.2021.118287
7127,10.1016/j.neuroimage.2021.118369
7128,10.1016/j.neuroimage.2021.118408
7129,10.1093/pm/pnac121
7130,10.1109/smartcomp52413.2021.00035
7131,10.1007/978-1-0716-0904-0_4
7132,10.1016/j.telpol.2022.102327
7133,10.1214/17-aap1313
7134,10.1007/s00429-021-02435-0
7135,10.1016/j.neuroscience.2022.08.007
7136,10.1038/s42003-022-03821-y
7137,10.1093/braincomms/fcac216
7138,10.1038/s41421-021-00362-2
7139,10.1126/science.abm4247
7140,10.1038/s41467-022-29719-1
7141,10.1155/2022/7518422
7142,10.1016/j.comcom.2022.04.009
7143,10.3390/v14040837
7144,10.1186/s13059-021-02281-7
7145,10.1186/s13059-021-02356-5
7146,10.1186/s13059-021-02367-2
7147,10.1186/s13059-022-02626-w
7148,10.1145/3384541
7149,10.1007/s00354-022-00179-x
7150,10.1007/978-3-030-67318-5_26
7151,10.3390/info13050209
7152,10.3390/membranes12070702
7153,10.1016/j.crbiot.2022.02.004
7154,10.1109/tnsre.2022.3190390
7155,10.1063/1.3518696
7156,10.1038/s41467-022-28470-x
7157,10.1021/acs.jcim.2c00240
7158,10.1002/ett.4518
7159,10.1038/s41576-021-00341-z
7160,10.1101/2022.02.06.479287
7161,10.1039/d1fo00469g
7162,10.1109/ciis.2017.56
7163,10.1109/inciscos.2017.17
7164,10.1109/dasc-picom-datacom-cyberscitec.2017.95
7165,10.1109/comsnets.2018.8328289
7166,10.1109/dasc-picom-datacom-cyberscitec.2017.32
7167,10.1109/dasc-picom-datacom-cyberscitec.2017.178
7168,10.1109/tpami.2018.2821146
7169,10.1109/iccchina.2017.8330469
7170,10.1080/08832323.2021.1937018
7171,10.3389/fmicb.2021.624071
7172,10.1101/2022.02.02.478784
7173,10.1172/jci.insight.149446
7174,10.1109/conecct50063.2020.9198574
7175,10.1109/conecct50063.2020.9198394
7176,10.1109/tnsre.2020.3024937
7177,10.1063/1.3655371
7178,10.1145/3448696.3448746
7179,10.1145/3449082
7180,10.1145/3449152
7181,10.1007/s43253-022-00064-9
7182,10.1088/1674-1056/abb3f1
7183,10.1101/2022.06.24.497500
7184,10.1101/2022.06.24.497560
7185,10.1177/20539517211025568
7186,10.1177/15396754221109319
7187,10.1055/a-1718-4071
7188,10.1142/s0217979222501296
7189,10.1007/s11227-021-03734-3
7190,10.1101/2022.01.31.478592
7191,10.3389/fmicb.2022.715637
7192,10.1016/j.procs.2022.03.046
7193,10.1101/2020.09.15.297572
7194,10.1109/icassp43922.2022.9747611
7195,10.3389/frma.2021.652285
7196,10.1002/ar.24941
7197,10.1016/j.trd.2021.102961
7198,10.1177/01655515211063620
7199,10.1007/978-3-030-95408-6_4
7200,10.1177/08944393211055429
7201,10.1007/978-3-030-88389-8_9
7202,10.1007/s12652-022-03774-4
7203,10.1101/2022.02.25.481981
7204,10.1038/s41540-021-00175-9
7205,10.1038/s41540-021-00186-6
7206,10.1057/s41599-022-01075-x
7207,10.2196/27146
7208,10.1371/journal.pone.0255167
7209,10.1093/gbe/evab125
7210,10.1038/s41467-022-28142-w
7211,10.3389/fgene.2021.785290
7212,10.1016/j.psychsport.2021.102000
7213,10.1038/s41467-022-28087-0
7214,10.1007/978-3-030-93715-7_2
7215,10.1016/j.ress.2022.108329
7216,10.1038/s41598-022-05227-6
7217,10.1101/2022.01.24.477246
7218,10.1007/s00607-021-01033-6
7219,10.1186/s40537-021-00483-1
7220,10.1038/s41467-021-21080-z
7221,10.1038/s41467-021-21246-9
7222,10.1093/comnet/cnac003
7223,10.3390/sym14020211
7224,10.1016/j.scitotenv.2021.146246
7225,10.1063/1.4790830
7226,10.1007/s11227-021-04224-2
7227,10.1101/2021.05.24.445440
7228,10.1145/3411764.3445211
7229,10.1016/j.patcog.2021.108130
7230,10.3389/ftox.2021.806311
7231,10.1177/14713012211054971
7232,10.1145/3487351.3488278
7233,10.2478/popets-2020-0079
7234,10.1371/journal.pcbi.1009903
7235,10.1029/2020wr029141
7236,10.2196/preprints.27146
7237,10.3390/e23050497
7238,10.1146/annurev-neuro-100520-082639
7239,10.1016/j.patter.2021.100247
7240,10.1016/j.patrec.2021.01.006
7241,10.1016/j.patter.2021.100226
7242,10.1101/2020.08.11.20173120
7243,10.1080/00343404.2021.2014444
7244,10.1038/s41467-021-27899-w
7245,10.1007/s10489-021-02880-8
7246,10.1111/tops.12586
7247,10.1016/j.bandl.2021.104978
7248,10.3390/sym13081311
7249,10.1016/j.neuron.2021.12.019
7250,10.3390/tourhosp2010007
7251,10.1007/s11192-020-03821-x
7252,10.1007/s11192-021-04010-0
7253,10.1007/s11192-021-04038-2
7254,10.1007/s11192-021-04260-y
7255,10.15252/msb.20209593
7256,10.1016/j.envsoft.2022.105320
7257,10.1007/978-981-16-3192-4_1
7258,10.1101/2022.01.12.476002
7259,10.1101/2021.07.12.452076
7260,10.1101/2021.07.20.21260460
7261,10.1101/2021.07.14.452417
7262,10.1101/2021.07.17.452614
7263,10.1007/s42001-021-00156-2
7264,10.3390/ijgi11010059
7265,10.1038/s41592-021-01346-6
7266,10.1016/j.ejor.2022.01.012
7267,10.1145/3492324.3494163
7268,10.3389/fpubh.2020.582405
7269,10.3390/su14020791
7270,10.1021/acs.jctc.1c00708
7271,10.1063/1.4896815
7272,10.1155/2022/4080047
7273,10.1146/annurev-statistics-042720-023234
7274,10.1016/j.ipm.2021.102862
7275,10.1002/smj.3379
7276,10.1063/1.4908014
7277,10.1016/j.socscimed.2022.114859
7278,10.1016/j.jhazmat.2022.128559
7279,10.3389/fneur.2022.845539
7280,10.1177/17427665211009930
7281,10.1007/978-3-030-97240-0_6
7282,10.1007/s10515-021-00280-3
7283,10.1101/2021.03.07.434249
7284,10.1101/2021.03.11.434972
7285,10.1101/2021.03.12.21253115
7286,10.1101/2021.03.12.435122
7287,10.1101/2021.03.22.436502
7288,10.3916/c68-2021-06
7289,10.1038/s41467-021-27660-3
7290,10.1016/j.stem.2021.02.015
7291,10.1016/j.stem.2021.03.005
7292,10.1007/s11634-021-00484-1
7293,10.1016/b978-0-323-85247-0.00004-9
7294,10.1080/00343404.2021.2009792
7295,10.1186/s12864-021-08235-4
7296,10.1063/1.4935574
7297,10.1007/978-3-030-93179-7_7
7298,10.1007/978-1-0716-1307-8_17
7299,10.3390/app11073251
7300,10.3917/arco.barat.2013.01.0228
7301,10.1007/s42943-021-00026-8
7302,10.1063/1.4952961
7303,10.1111/pce.14012
7304,10.1063/1.4954215
7305,10.1590/1679-395120190125x
7306,10.1007/s11571-021-09773-z
7307,10.1093/braincomms/fcab298
7308,10.1007/s00401-021-02322-2
7309,10.1007/s11280-021-00893-4
7310,10.1093/scan/nsab079
7311,10.1063/1.4979561
7312,10.1371/journal.pone.0249661
7313,10.1007/s10489-021-02287-5
7314,10.1063/1.4990734
7315,10.1016/j.socnet.2021.04.004
7316,10.1101/2021.01.10.426098
7317,10.1101/2021.01.12.426446
7318,10.1101/2021.01.19.427286
7319,10.1063/1.5023719
7320,10.1063/1.5025646
7321,10.1063/1.5039085
7322,10.1063/1.5044689
7323,10.1007/978-3-030-78618-2_11
7324,10.1007/978-3-030-79290-9_2
7325,10.1007/978-3-030-79290-9_5
7326,10.1007/978-981-16-2765-1_2
7327,10.1007/978-981-16-2930-3_5
7328,10.1063/1.5054724
7329,10.3390/computers10050062
7330,10.3390/app11167179
7331,10.1063/1.5079119
7332,10.1101/2021.06.16.21259049
7333,10.1101/2021.06.16.448714
7334,10.1101/2021.06.17.448895
7335,10.1101/2021.06.23.449405
7336,10.1101/2021.06.23.449615
7337,10.1101/2021.06.24.449415
7338,10.1101/2021.06.30.450568
7339,10.17230/co-herencia.18.34.7
7340,10.1002/hbm.25334
7341,10.1002/hbm.25545
7342,10.1126/science.abb1625
7343,10.1101/2021.03.26.437185
7344,10.1101/2021.03.28.437437
7345,10.1101/2021.04.01.437886
7346,10.1101/2021.04.05.438484
7347,10.1101/2021.04.08.439080
7348,10.1098/rsif.2020.0936
7349,10.1016/j.technovation.2021.102305
7350,10.1038/s41467-021-21810-3
7351,10.1038/s41467-021-22197-x
7352,10.1038/s41467-021-22184-2
7353,10.1038/s41467-021-22201-4
7354,10.1038/s41467-021-22851-4
7355,10.1038/s41467-021-23044-9
7356,10.1038/s41467-021-23675-y
7357,10.1038/s41467-021-24241-2
7358,10.2139/ssrn.3425768
7359,10.1111/exsy.12676
7360,10.1101/2021.01.28.428689
7361,10.1101/2021.01.29.428775
7362,10.1101/2021.01.31.429035
7363,10.1101/2021.02.08.428881
7364,10.1140/epjds/s13688-020-00258-3
7365,10.1140/epjds/s13688-021-00289-4
7366,10.1002/jcc.25146
7367,10.1515/sagmb-2019-0039
7368,10.3390/su13052815
7369,10.3390/su13095147
7370,10.1101/2020.01.18.911248
7371,10.4000/mappemonde.5506
7372,10.1016/j.neubiorev.2021.06.016
7373,10.1038/s41586-021-03284-x
7374,10.1038/s41586-021-03670-5
7375,10.1371/journal.pgen.1009497
7376,10.1145/3442381.3450137
7377,10.1145/3445945.3445958
7378,10.1016/j.celrep.2020.107908
7379,10.1016/j.poetic.2021.101566
7380,10.1016/j.jhydrol.2021.126457
7381,10.1002/psp4.12670
7382,10.1145/3460319.3464833
7383,10.1145/3462741.3466678
7384,10.1093/bib/bbab105
7385,10.1101/2022.07.28.501869
7386,10.1007/s13278-022-00937-1
7387,10.3390/diagnostics12081845
7388,10.3390/ijerph19159311
7389,10.3389/feart.2022.966907
7390,10.1007/978-3-031-12423-5_28
7391,10.11144/javeriana.uh90.cncn
7392,10.1177/03091333221134192
7393,10.1007/s11051-022-05601-5
7394,10.1016/j.indmarman.2022.10.003
7395,10.1080/03081060.2022.2111430
7396,10.1093/intbio/zyac010
7397,10.1016/j.ins.2022.11.078
7398,10.1101/2022.07.30.502152
7399,10.1109/icc45855.2022.9838876
7400,10.3389/fimmu.2022.917232
7401,10.3390/app122211791
7402,10.2478/plc-2022-15
7403,10.1007/s00018-022-04495-9
7404,10.1093/nar/gkac1044
7405,10.1016/j.iswa.2022.200157
7406,10.1126/science.abo1984
7407,10.1371/journal.pone.0271157
7408,10.1145/3557915.3560974
7409,10.4018/ijamc.306913
7410,10.1016/j.chaos.2022.112415
7411,10.1089/cmb.2022.0292
7412,10.1038/s41467-022-31862-8
7413,10.1016/j.ymeth.2022.07.013
7414,10.1097/pts.0000000000001051
7415,10.1101/2022.08.04.502792
7416,10.3390/buildings12122056
7417,10.1101/2022.09.15.508118
7418,10.1093/bioadv/vbac052
7419,10.3934/era.2022187
7420,10.1101/2022.08.02.502407
7421,10.1016/j.tra.2022.05.019
7422,10.1101/2021.02.05.429165
7423,10.1016/j.bdr.2022.100348
7424,10.23919/picmet53225.2022.9882581
7425,10.23919/picmet53225.2022.9882636
7426,10.1017/nws.2022.23
7427,10.23919/picmet53225.2022.9882893
7428,10.1371/journal.pone.0274617
7429,10.3390/ijgi11090486
7430,10.3389/fphy.2022.858225
7431,10.1101/2022.03.28.486110
7432,10.1016/j.neuroimage.2022.119087
7433,10.1101/2020.07.21.214387
7434,10.1038/s41467-022-34667-x
7435,10.1109/iccicc46617.2019.9146098
7436,10.3390/ijerph191710863
7437,10.3389/fimmu.2022.1012884
7438,10.3390/biom12101539
7439,10.1242/dev.200614
7440,10.1103/physreve.106.044306
7441,10.1021/acs.est.2c04683
7442,10.3389/fcell.2022.884748
7443,10.3390/cancers14215207
7444,10.1109/aemcse55572.2022.00021
7445,10.1007/s41109-022-00518-3
7446,10.1101/2021.01.13.426413
7447,10.1007/s13278-022-00978-6
7448,10.1101/2022.10.19.512741
7449,10.1177/08862605221127222
7450,10.21203/rs.3.rs-2199519/v1
7451,10.1371/journal.pone.0276817
7452,10.1038/s41416-022-02023-x
7453,10.1016/j.ins.2022.10.073
7454,10.1080/03906701.2022.2114871
7455,10.3389/fnins.2022.1044680
7456,10.3389/fsufs.2022.852178
7457,10.3390/brainsci12111454
7458,10.1038/s41598-022-12171-y
7459,10.1101/2022.04.20.488897
7460,10.1093/bioadv/vbac051
7461,10.1016/j.eswa.2022.117552
7462,10.1001/jamanetworkopen.2022.39122
7463,10.1016/j.heliyon.2022.e10031
7464,10.1038/s41598-022-19244-y
7465,10.1080/12460125.2022.2070944
7466,10.1016/j.jairtraman.2022.102273
7467,10.1038/s42003-022-03175-5
7468,10.1186/s13059-022-02682-2
7469,10.1038/s41598-022-11947-6
7470,10.4018/978-1-6684-4144-2.ch008
7471,10.1186/s12915-022-01382-4
7472,10.1007/s11205-022-02994-7
7473,10.1101/2022.03.09.483605
7474,10.1145/3520304.3529050
7475,10.1145/3520304.3529027
7476,10.4000/echogeo.23542
7477,10.1016/j.isci.2022.105328
7478,10.1371/journal.pgen.1008630
7479,10.1111/nyas.14860
7480,10.1145/3394486.3403154
7481,10.1080/2158379x.2022.2133431
7482,10.1016/j.jbusres.2022.06.036
7483,10.1007/978-3-031-18461-1_48
7484,10.1093/llc/fqac063
7485,10.1057/s41599-022-01245-x
7486,10.1002/jgt.22896
7487,10.1186/s13195-022-01061-0
7488,10.1007/s00607-022-01103-3
7489,10.1111/sjpe.12331
7490,10.1097/htr.0000000000000803
7491,10.2478/popets-2020-0066
7492,10.1101/2022.10.11.509645
7493,10.1086/710751
7494,10.1101/2022.06.21.496953
7495,10.1038/s43588-022-00263-8
7496,10.1038/s43588-022-00266-5
7497,10.1101/2022.06.23.497293
7498,10.1038/s41598-022-14631-x
7499,10.1101/2022.11.15.516648
