user_id,citing
1583,10.1111/1475-6773.12616
1584,10.1186/s13059-019-1837-6
1585,10.1186/s13059-019-1854-5
1586,10.1007/978-3-642-32524-3_6
1587,10.1186/s13059-019-1898-6
1588,10.1186/s13059-019-1900-3
1589,10.1186/s13059-020-1945-3
1590,10.1109/ficloud.2015.100
1591,10.1142/s0219525912500361
1592,10.1142/s0219525913500033
1593,10.1142/s0219525914500015
1594,10.1142/s0219525914500180
1595,10.1142/s0219525914500210
1596,10.1142/s0219525914500234
1597,10.1002/pmj.21267
1598,10.1289/ehp3614
1599,10.1109/tsipn.2016.2524500
1600,10.1109/tsipn.2017.2731123
1601,10.1007/978-3-642-32964-7_33
1602,10.1101/147538
1603,10.1002/cne.24274
1604,10.1038/s41380-018-0288-x
1605,10.1101/149617
1606,10.1109/tsmc.2013.2256890
1607,10.1101/151621
1608,10.2139/ssrn.1719768
1609,10.1038/s41380-019-0516-z
1610,10.1101/154757
1611,10.1101/155473
1612,10.1101/160440
1613,10.1109/fruct.2016.7584770
1614,10.1007/978-3-642-33424-5_4
1615,10.1101/163022
1616,10.1002/poi3.194
1617,10.1002/poi3.203
1618,10.1101/163709
1619,10.1101/163758
1620,10.1016/j.socnet.2010.03.005
1621,10.1016/j.socnet.2010.11.002
1622,10.1016/j.socnet.2011.02.001
1623,10.1016/j.socnet.2014.03.003
1624,10.1016/j.socnet.2014.07.004
1625,10.1016/j.socnet.2015.03.008
1626,10.1016/j.socnet.2016.08.003
1627,10.1016/j.socnet.2016.10.004
1628,10.1016/j.socnet.2016.12.004
1629,10.1016/j.socnet.2016.12.006
1630,10.1016/j.socnet.2017.02.002
1631,10.1016/j.socnet.2017.06.002
1632,10.1016/j.socnet.2017.10.001
1633,10.1016/j.socnet.2017.11.004
1634,10.1016/j.socnet.2017.06.003
1635,10.1016/j.socnet.2018.08.007
1636,10.1016/j.socnet.2019.07.001
1637,10.1016/j.socnet.2018.06.002
1638,10.1109/fskd.2011.6019714
1639,10.1016/j.socnet.2020.08.003
1640,10.1016/j.socnet.2020.09.007
1641,10.1016/j.socnet.2020.11.004
1642,10.1016/j.socnet.2020.02.005
1643,10.1007/978-3-642-33506-8_78
1644,10.1101/166512
1645,10.1109/fskd.2014.6980932
1646,10.1101/167304
1647,10.1109/jstsp.2014.2365765
1648,10.1109/fskd.2015.7382167
1649,10.1007/978-3-642-33636-2_6
1650,10.1109/fskd.2016.7603258
1651,10.2139/ssrn.1786571
1652,10.1109/fskd.2016.7603440
1653,10.1101/170035
1654,10.1101/170308
1655,10.1109/jsyst.2012.2192054
1656,10.1016/j.socscimed.2016.06.002
1657,10.1371/journal.pone.0256603
1658,10.1101/174029
1659,10.1016/j.socscimed.2019.05.026
1660,10.1109/jsyst.2015.2425137
1661,10.1016/j.socscimed.2019.112596
1662,10.1007/978-3-642-33885-4_34
1663,10.1007/978-3-642-34123-6_1
1664,10.1109/kbei.2015.7436166
1665,10.1186/s13705-019-0226-z
1666,10.1016/j.soilbio.2018.05.029
1667,10.1016/j.soilbio.2020.108047
1668,10.1101/185603
1669,10.1101/185611
1670,10.1002/wsbm.1471
1671,10.1109/la-cci.2016.7885711
1672,10.1109/la-cci.2016.7885725
1673,10.1109/la-web.2012.19
1674,10.1101/186866
1675,10.1137/18m1231304
1676,10.1109/tsp.2012.2212886
1677,10.1080/1369183x.2020.1736993
1678,10.1101/191056
1679,10.1007/978-3-642-34560-9_8
1680,10.1007/978-3-642-34620-0_15
1681,10.1109/tsp.2014.2345355
1682,10.1109/gem.2015.7377236
1683,10.1101/195669
1684,10.1080/17524032.2019.1687099
1685,10.1080/17524032.2019.1699135
1686,10.1109/tsp.2016.2544747
1687,10.1038/s41396-018-0104-2
1688,10.1038/s41396-018-0232-8
1689,10.1109/globalsip.2013.6736883
1690,10.1115/1.4031293
1691,10.1038/s41396-019-0417-9
1692,10.1109/globalsip.2016.7906021
1693,10.1109/globalsip.2016.7906039
1694,10.1109/tsp.2018.2830312
1695,10.1002/cpe.3437
1696,10.1109/lcn.2011.6115565
1697,10.1101/207134
1698,10.1109/lcnw.2014.6927701
1699,10.1002/cpe.4040
1700,10.1002/cpe.4184
1701,10.1101/208819
1702,10.1002/cpe.4355
1703,10.1002/cpe.4404
1704,10.2139/ssrn.1950493
1705,10.1016/j.solmat.2019.110325
1706,10.1016/j.spc.2017.01.003
1707,10.1177/01655515211043707
1708,10.1111/1745-9125.12194
1709,10.1007/978-3-030-01614-2_48
1710,10.1109/glocom.2013.6831136
1711,10.1155/2019/9764341
1712,10.1109/glocom.2013.6831563
1713,10.1109/glocom.2014.7036888
1714,10.1109/glocom.2014.7037253
1715,10.1007/978-3-030-01768-2_24
1716,10.1007/978-3-030-01771-2_22
1717,10.1115/1.4035054
1718,10.1007/978-3-030-01800-9_6
1719,10.1007/978-3-030-01851-1_30
1720,10.1007/978-981-32-9949-8_43
1721,10.1007/978-3-030-01872-6_12
1722,10.1007/978-3-030-01950-1_20
1723,10.1007/s41109-021-00409-z
1724,10.1115/1.4035647
1725,10.1007/978-3-030-01989-1_9
1726,10.2139/ssrn.2002684
1727,10.1111/psj.12450
1728,10.1109/greencom.2012.60
1729,10.1016/j.ssci.2018.12.017
1730,10.1109/tvcg.2016.2598867
1731,10.1016/j.ssci.2020.104607
1732,10.1007/s12650-021-00788-6
1733,10.1145/3184558.3191570
1734,10.1111/1750-3841.13108
1735,10.1007/978-3-030-02698-1_10
1736,10.2139/ssrn.2053420
1737,10.1115/1.4039119
1738,10.1016/j.ssresearch.2015.06.008
1739,10.1016/j.ssresearch.2014.12.016
1740,10.1016/j.ssresearch.2018.04.004
1741,10.1016/j.sste.2020.100338
1742,10.1101/211433
1743,10.1101/211631
1744,10.1101/213165
1745,10.1016/j.stem.2020.04.020
1746,10.1177/1473871619882019
1747,10.1016/j.stem.2020.07.022
1748,10.1016/j.stem.2020.11.015
1749,10.3390/e15051567
1750,10.1101/215152
1751,10.1101/215350
1752,10.1101/219311
1753,10.1115/1.4040787
1754,10.3390/e18050178
1755,10.1101/223057
1756,10.1101/224063
1757,10.1101/224949
1758,10.1101/225003
1759,10.1007/978-3-642-35236-2_61
1760,10.3390/e19060287
1761,10.1109/hicss.2012.528
1762,10.1101/229567
1763,10.1016/j.future.2021.08.026
1764,10.1016/j.str.2017.07.018
1765,10.1109/hicss.2013.179
1766,10.1007/978-3-642-35380-2_21
1767,10.1007/978-3-642-35386-4_9
1768,10.1109/hicss.2014.190
1769,10.1109/hicss.2014.199
1770,10.3390/e20060471
1771,10.1109/hicss.2015.138
1772,10.1109/hicss.2015.522
1773,10.3390/e20100785
1774,10.3390/e20100803
1775,10.1101/237693
1776,10.1101/237859
1777,10.3390/e21010095
1778,10.1007/978-3-642-35668-1_8
1779,10.1109/hipc.2014.7116708
1780,10.1109/hipc.2017.00013
1781,10.1109/hipc.2017.00039
1782,10.1101/241646
1783,10.3390/e21040434
1784,10.1007/978-3-642-35795-4_38
1785,10.1007/978-3-642-35795-4_67
1786,10.2139/ssrn.2176744
1787,10.1007/978-3-642-35879-1_23
1788,10.3390/e21080774
1789,10.1101/247577
1790,10.1109/twc.2015.2424965
1791,10.3390/economies7020052
1792,10.1038/s41431-018-0263-7
1793,10.1038/s41467-021-25131-3
1794,10.1080/00223891.2021.1966019
1795,10.1101/252528
1796,10.3390/psych3030032
1797,10.1109/hpcc-smartcity-dss.2016.0012
1798,10.1109/hpcc-smartcity-dss.2016.0205
1799,10.1109/hpcc-smartcity-dss.2017.19
1800,10.1016/j.neuroimage.2021.118546
1801,10.1016/j.csbj.2021.08.042
1802,10.2139/ssrn.2198974
1803,10.1109/ucc.2014.146
1804,10.3389/fnhum.2019.00462
1805,10.1109/uemcon.2016.7777864
1806,10.1109/uic-atc-scalcom-cbdcom-iop.2015.230
1807,10.1111/1755-0998.12676
1808,10.3390/electronics8010023
1809,10.1109/hpec.2014.7040973
1810,10.1109/malware.2013.6703689
1811,10.1101/262410
1812,10.1109/hpec.2016.7761581
1813,10.1109/hpec.2017.8091035
1814,10.1109/hpec.2017.8091047
1815,10.1161/circgenetics.110.959098
1816,10.3390/electronics8040387
1817,10.1101/265553
1818,10.1002/hbm.24866
1819,10.1109/mass.2014.77
1820,10.1109/mass.2016.019
1821,10.1142/s2196888819500040
1822,10.1109/mc.2016.183
1823,10.1101/278846
1824,10.1109/mci.2016.2572538
1825,10.1109/iaeac.2015.7428536
1826,10.2139/ssrn.2267251
1827,10.1101/286674
1828,10.1101/287128
1829,10.1016/j.swevo.2015.09.003
1830,10.1016/j.swevo.2017.09.012
1831,10.1016/j.swevo.2018.11.006
1832,10.1109/mcom.2017.1700066
1833,10.1101/290767
1834,10.1101/292961
1835,10.2139/ssrn.2285487
1836,10.1101/294637
1837,10.1101/296657
1838,10.1109/mdm.2016.89
1839,10.1109/vast.2015.7347648
1840,10.1109/vast.2015.7347654
1841,10.1109/vast.2015.7347667
1842,10.1109/vast.2015.7347669
1843,10.1016/j.sysconle.2013.04.004
1844,10.1007/s00163-017-0260-9
1845,10.1109/mecbme.2014.6783232
1846,10.1109/mecbme.2016.7745402
1847,10.1109/ic3.2017.8284358
1848,10.1007/s00165-017-0428-0
1849,10.1016/j.datak.2021.101926
1850,10.1109/icabme.2015.7323266
1851,10.1109/icabme.2017.8167542
1852,10.1101/310599
1853,10.1101/314195
1854,10.1016/j.ijpe.2021.108279
1855,10.1109/icacci.2013.6637477
1856,10.1371/journal.pone.0256175
1857,10.1101/2021.08.30.458245
1858,10.1111/2041-210x.13100
1859,10.1109/icaci.2012.6463189
1860,10.1080/19475683.2019.1702099
1861,10.1007/s41109-021-00392-5
1862,10.1101/322420
1863,10.1093/biostatistics/kxab030
1864,10.1074/mcp.ra118.000713
1865,10.1038/s41467-017-01189-w
1866,10.1109/icact.2014.6779157
1867,10.2139/ssrn.2348529
1868,10.1038/s41467-017-01490-8
1869,10.2139/ssrn.2353705
1870,10.1371/journal.pone.0227244
1871,10.1038/s41467-017-01825-5
1872,10.1101/335083
1873,10.1016/j.tate.2016.08.015
1874,10.1016/j.tate.2018.09.014
1875,10.1016/j.tate.2018.12.010
1876,10.1016/j.tbs.2019.08.001
1877,10.1109/icalip.2014.7009861
1878,10.2139/ssrn.2378312
1879,10.1007/978-3-030-03493-1_21
1880,10.1007/978-3-030-03496-2_36
1881,10.1038/s41467-017-02659-x
1882,10.1109/mic.2012.40
1883,10.1007/978-3-030-03643-0_21
1884,10.1007/978-3-030-03649-2_30
1885,10.1101/350462
1886,10.1101/350868
1887,10.2139/ssrn.2395204
1888,10.1101/352856
1889,10.1016/j.tcs.2010.11.041
1890,10.1016/j.tcs.2014.08.006
1891,10.1101/356576
1892,10.1016/j.techfore.2016.05.013
1893,10.1016/j.techfore.2017.03.020
1894,10.1007/978-3-030-03991-2_20
1895,10.1016/j.techfore.2017.09.012
1896,10.1016/j.techfore.2017.11.009
1897,10.1016/j.techfore.2018.06.031
1898,10.1016/j.techfore.2018.10.008
1899,10.1016/j.techfore.2018.08.003
1900,10.1016/j.techfore.2019.07.004
1901,10.1016/j.techfore.2020.120054
1902,10.2139/ssrn.2412512
1903,10.1016/j.techfore.2020.120288
1904,10.1016/j.techfore.2020.120291
1905,10.1016/j.techfore.2020.120306
1906,10.1016/j.techfore.2020.120522
1907,10.2139/ssrn.2417720
1908,10.1016/j.techsoc.2019.04.010
1909,10.1101/364166
1910,10.1002/tkm2.1229
1911,10.1109/milcom.2012.6415614
1912,10.1007/978-3-030-04209-7_10
1913,10.1007/978-3-030-04239-4_26
1914,10.1109/milcom.2015.7357637
1915,10.1007/978-3-030-04257-8_10
1916,10.1109/mipro.2014.6859714
1917,10.1109/mipro.2015.7160531
1918,10.1038/s41467-018-04649-z
1919,10.1109/mis.2016.88
1920,10.1038/s41467-018-04723-6
1921,10.1016/j.tele.2018.11.008
1922,10.1016/j.tele.2020.101474
1923,10.1016/j.telpol.2014.04.001
1924,10.1016/j.telpol.2019.101848
1925,10.1016/j.neuroimage.2021.118541
1926,10.1049/trit.2017.0003
1927,10.14801/jkiit.2019.17.11.9
1928,10.1016/j.jbef.2021.100577
1929,10.1109/icassp.2012.6288292
1930,10.1109/icassp.2012.6288381
1931,10.1038/s41467-018-05469-x
1932,10.1007/978-3-030-86059-2_16
1933,10.1109/icassp.2013.6638662
1934,10.1101/385385
1935,10.2139/ssrn.2471488
1936,10.1109/icassp.2013.6639165
1937,10.1038/s41467-018-05690-8
1938,10.1109/icassp.2014.6853762
1939,10.1101/387886
1940,10.1101/388355
1941,10.1109/icassp.2014.6854976
1942,10.1002/nem.2065
1943,10.5465/amj.2018.0048
1944,10.1109/icassp.2016.7471638
1945,10.1109/icassp.2016.7471682
1946,10.1109/icassp.2016.7472115
1947,10.1101/395038
1948,10.1109/icassp.2017.7953398
1949,10.2139/ssrn.2499221
1950,10.1109/mobilware.2013.13
1951,10.2139/ssrn.2504527
1952,10.3390/fi8020014
1953,10.1007/978-3-642-36763-2_43
1954,10.1109/icawst.2013.6765525
1955,10.1109/icawst.2015.7314035
1956,10.1002/aic.14748
1957,10.1007/978-3-642-36844-8_1
1958,10.1007/978-3-642-36844-8_13
1959,10.1007/978-3-642-36844-8_14
1960,10.1007/978-3-642-36844-8_4
1961,10.1101/2021.08.28.458012
1962,10.1101/409797
1963,10.2139/ssrn.2523735
1964,10.2139/ssrn.2524412
1965,10.1101/412346
1966,10.1101/413278
1967,10.1002/aic.16130
1968,10.1109/msn.2012.29
1969,10.1109/icbda.2017.8078788
1970,10.1002/aic.16426
1971,10.2139/ssrn.2541908
1972,10.2139/ssrn.2542070
1973,10.1002/aic.16708
1974,10.1101/421941
1975,10.1109/msp.2014.2330357
1976,10.1002/aic.17415
1977,10.1109/msr.2013.6624013
1978,10.1109/msr.2013.6624020
1979,10.2139/ssrn.2553763
1980,10.1177/03611981211036684
1981,10.1038/s41467-019-08727-8
1982,10.1080/01434632.2021.1962331
1983,10.1101/432641
1984,10.1007/978-3-030-04780-1_13
1985,10.1101/434845
1986,10.3390/jcm10194486
1987,10.1038/s41467-019-09182-1
1988,10.1101/439547
1989,10.1007/978-3-030-05090-0_40
1990,10.2139/ssrn.2584858
1991,10.1101/443879
1992,10.2139/ssrn.2588849
1993,10.1109/icc.2014.6883961
1994,10.1109/icc.2014.6883963
1995,10.2139/ssrn.2595287
1996,10.3390/su131910530
1997,10.1101/449439
1998,10.3390/genes10090702
1999,10.1109/icc.2016.7511156
